target_chembl_id,target_name,target_organism,record_count,unique_compounds,endpoint_types,dominant_endpoint,dominant_endpoint_record_count,dominant_endpoint_unique_compounds,endpoint_homogeneity,doi_count,dominant_endpoint_doi_count,year_min,year_max,pactivity_min,pactivity_max,pactivity_range,dominant_endpoint_pactivity_min,dominant_endpoint_pactivity_max,dominant_endpoint_pactivity_range,readiness_tier,ready_compound_count_pass,ready_endpoint_homogeneity_pass,ready_activity_range_pass,ready_doi_diversity_pass,curatable_compound_count_pass,curatable_endpoint_homogeneity_pass,curatable_activity_range_pass,curatable_doi_diversity_pass,target_family,organism_group,uniprot_accession,ready_criteria_pass_count,curatable_criteria_pass_count
CHEMBL2695,Focal adhesion kinase 1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2012.0,2012.0,5.51,5.51,0.0,5.51,5.51,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q9UD85,1,1
CHEMBL2730,Protein-glutamine gamma-glutamyltransferase,Homo sapiens,1,1,Ki,Ki,1,1,1.0,1,1,2017.0,2017.0,4.95,4.95,0.0,4.95,4.95,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9UH35,1,1
CHEMBL274,C-C chemokine receptor type 5,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2017.0,2017.0,5.89,5.89,0.0,5.89,5.89,0.0,Not Suitable,0,1,0,0,0,1,0,0,G protein-coupled receptors,Human,Q9UPA4,1,1
CHEMBL2820,Coagulation factor XI,Homo sapiens,1,1,Ki,Ki,1,1,1.0,1,1,2023.0,2023.0,5.06,5.06,0.0,5.06,5.06,0.0,Not Suitable,0,1,0,0,0,1,0,0,Proteases,Human,Q9Y495,1,1
CHEMBL283,Stromelysin-1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2010.0,2010.0,5.06,5.06,0.0,5.06,5.06,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q6GRF8,1,1
CHEMBL2964,Dual specificity mitogen-activated protein kinase kinase 2,Homo sapiens,1,1,Kd,Kd,1,1,1.0,1,1,2017.0,2017.0,7.43,7.43,0.0,7.43,7.43,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,P36507,1,1
CHEMBL3019,Cytochrome P450 3A5,Homo sapiens,1,1,Ki,Ki,1,1,1.0,1,1,2005.0,2005.0,4.7,4.7,0.0,4.7,4.7,0.0,Not Suitable,0,1,0,0,0,1,0,0,Cytochrome P450s,Human,Q9HB56,1,1
CHEMBL3024,Serine/threonine-protein kinase PLK1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2012.0,2012.0,5.48,5.48,0.0,5.48,5.48,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,P53350,1,1
CHEMBL3048,Nitric oxide synthase 1,Rattus norvegicus,1,1,IC50,IC50,1,1,1.0,1,1,2011.0,2011.0,6.07,6.07,0.0,6.07,6.07,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,P29476,1,1
CHEMBL3050,Amine oxidase [flavin-containing] B,Mus musculus,1,1,IC50,IC50,1,1,1.0,1,1,2013.0,2013.0,4.54,4.54,0.0,4.54,4.54,0.0,Not Suitable,0,1,0,0,0,1,0,0,Monoamine oxidases,Non-human,Q8C0B2,1,1
CHEMBL3085613,DNA gyrase subunit B,Mycobacterium smegmatis,1,1,IC50,IC50,1,1,1.0,1,1,2022.0,2022.0,6.36,6.36,0.0,6.36,6.36,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,Q59555,1,1
CHEMBL3091,Sortilin,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2014.0,2014.0,5.4,5.4,0.0,5.4,5.4,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q99523,1,1
CHEMBL3091269,NAD(P)H dehydrogenase [quinone] 1,Rattus norvegicus,1,1,Ki,Ki,1,1,1.0,1,1,2018.0,2018.0,9.0,9.0,0.0,9.0,9.0,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,Q63478,1,1
CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2024.0,2024.0,6.42,6.42,0.0,6.42,6.42,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q96TF1,1,1
CHEMBL3166,Tyrosine-protein phosphatase non-receptor type 6,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2020.0,2020.0,6.89,6.89,0.0,6.89,6.89,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9UK67,1,1
CHEMBL3176,Galanin receptor type 2,Homo sapiens,1,1,Kd,Kd,1,1,1.0,1,1,2008.0,2008.0,4.62,4.62,0.0,4.62,4.62,0.0,Not Suitable,0,1,0,0,0,1,0,0,G protein-coupled receptors,Human,Q32MN8,1,1
CHEMBL3236,Tyrosine-protein phosphatase non-receptor type 12,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2020.0,2020.0,6.89,6.89,0.0,6.89,6.89,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q86XU4,1,1
CHEMBL3243,Receptor-type tyrosine-protein phosphatase C,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2020.0,2020.0,5.96,5.96,0.0,5.96,5.96,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,X6R433,1,1
CHEMBL327,Alpha-2A adrenergic receptor,Rattus norvegicus,1,1,Ki,Ki,1,1,1.0,1,1,1999.0,1999.0,5.57,5.57,0.0,5.57,5.57,0.0,Not Suitable,0,1,0,0,0,1,0,0,G protein-coupled receptors,Non-human,P22909,1,1
CHEMBL3275,NAD-dependent histone deacetylase SIR2,Saccharomyces cerevisiae S288c,1,1,IC50,IC50,1,1,1.0,1,1,2004.0,2004.0,4.07,4.07,0.0,4.07,4.07,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,P06700,1,1
CHEMBL3305,Sex hormone-binding globulin,Homo sapiens,1,1,Kd,Kd,1,1,1.0,1,1,2008.0,2008.0,5.66,5.66,0.0,5.66,5.66,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q6ISD2,1,1
CHEMBL3307224,Nonstructural protein 5A,Hepatitis C virus,1,1,EC50,EC50,1,1,1.0,1,1,2016.0,2016.0,8.15,8.15,0.0,8.15,8.15,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q5L478,1,1
CHEMBL3308998,Genome polyprotein,dengue virus type 2,1,1,IC50,IC50,1,1,1.0,1,1,2010.0,2010.0,4.92,4.92,0.0,4.92,4.92,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q88655,1,1
CHEMBL3310,Histone deacetylase 11,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2014.0,2014.0,4.13,4.13,0.0,4.13,4.13,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9NTC9,1,1
CHEMBL3335,Cytochrome P450 2B1,Rattus norvegicus,1,1,Ki,Ki,1,1,1.0,1,1,2005.0,2005.0,5.62,5.62,0.0,5.62,5.62,0.0,Not Suitable,0,1,0,0,0,1,0,0,Cytochrome P450s,Non-human,Q64584,1,1
CHEMBL3351196,PA-I galactophilic lectin,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228),1,1,Kd,Kd,1,1,1.0,1,1,2023.0,2023.0,5.27,5.27,0.0,5.27,5.27,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q05097,1,1
CHEMBL3371,5-hydroxytryptamine receptor 6,Homo sapiens,1,1,Ki,Ki,1,1,1.0,1,1,2021.0,2021.0,6.64,6.64,0.0,6.64,6.64,0.0,Not Suitable,0,1,0,0,0,1,0,0,G protein-coupled receptors,Human,Q5TGZ1,1,1
CHEMBL3412,Stromelysin-3,Mus musculus,1,1,Ki,Ki,1,1,1.0,1,1,1999.0,1999.0,8.3,8.3,0.0,8.3,8.3,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q02853,1,1
CHEMBL3414417,Histone acetyltransferase RTT109,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),1,1,IC50,IC50,1,1,1.0,1,1,2015.0,2015.0,6.58,6.58,0.0,6.58,6.58,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,Q07794,1,1
CHEMBL3431938,Glucose transporter,Leishmania mexicana,1,1,IC50,IC50,1,1,1.0,1,1,,,4.87,4.87,0.0,4.87,4.87,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Non-human,O61059,1,1
CHEMBL3480,Chitin synthase 1,Candida albicans,1,1,IC50,IC50,1,1,1.0,1,1,2000.0,2000.0,4.92,4.92,0.0,4.92,4.92,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,P23316,1,1
CHEMBL3578,"Aldehyde dehydrogenase, dimeric NADP-preferring",Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2017.0,2017.0,5.27,5.27,0.0,5.27,5.27,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9BT37,1,1
CHEMBL3616,Protein kinase C eta type,Homo sapiens,1,1,Kd,Kd,1,1,1.0,1,1,2010.0,2010.0,6.19,6.19,0.0,6.19,6.19,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q8NE03,1,1
CHEMBL3663,Growth factor receptor-bound protein 2,Homo sapiens,1,1,Kd,Kd,1,1,1.0,1,1,1999.0,1999.0,4.95,4.95,0.0,4.95,4.95,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,P62993,1,1
CHEMBL3737,5-hydroxytryptamine receptor 1A,Mus musculus,1,1,Ki,Ki,1,1,1.0,1,1,1999.0,1999.0,5.43,5.43,0.0,5.43,5.43,0.0,Not Suitable,0,1,0,0,0,1,0,0,G protein-coupled receptors,Non-human,Q8BGS4,1,1
CHEMBL3751,Steroid hormone receptor ERR2,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2013.0,2013.0,6.95,6.95,0.0,6.95,6.95,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q9HCB4,1,1
CHEMBL3774295,Lysine-specific demethylase 5B,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2020.0,2020.0,5.34,5.34,0.0,5.34,5.34,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9Y3Q5,1,1
CHEMBL3788,Serine/threonine-protein kinase PLK4,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2012.0,2012.0,5.53,5.53,0.0,5.53,5.53,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q9UDE2,1,1
CHEMBL3861,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial",Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2017.0,2017.0,5.28,5.28,0.0,5.28,5.28,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q9BS05,1,1
CHEMBL3863,Serine/threonine-protein kinase D1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2023.0,2023.0,5.63,5.63,0.0,5.63,5.63,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q15139,1,1
CHEMBL3879827,Chromodomain Y-like protein,Homo sapiens,1,1,Kd,Kd,1,1,1.0,1,1,2019.0,2019.0,4.58,4.58,0.0,4.58,4.58,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q9Y424,1,1
CHEMBL3924,Dual specificity protein phosphatase 22,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2020.0,2020.0,5.68,5.68,0.0,5.68,5.68,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9NRW4,1,1
CHEMBL4042,Prostaglandin G/H synthase 1,Rattus norvegicus,1,1,AC50,AC50,1,1,1.0,1,1,2023.0,2023.0,5.64,5.64,0.0,5.64,5.64,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,Q63921,1,1
CHEMBL4072,Cathepsin B,Homo sapiens,1,1,Ki,Ki,1,1,1.0,1,1,2012.0,2012.0,6.85,6.85,0.0,6.85,6.85,0.0,Not Suitable,0,1,0,0,0,1,0,0,Proteases,Human,Q96D87,1,1
CHEMBL4105924,ELAV-like protein 3,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2017.0,2017.0,6.22,6.22,0.0,6.22,6.22,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q96QS9,1,1
CHEMBL4109,"Glutamate receptor ionotropic, NMDA 2C",Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2018.0,2018.0,4.17,4.17,0.0,4.17,4.17,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,Q14957,1,1
CHEMBL4128,Angiopoietin-1 receptor,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2012.0,2012.0,6.58,6.58,0.0,6.58,6.58,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q8IV34,1,1
CHEMBL4153,Sigma non-opioid intracellular receptor 1,Cavia porcellus,1,1,Ki,Ki,1,1,1.0,1,1,2014.0,2014.0,6.63,6.63,0.0,6.63,6.63,0.0,Not Suitable,0,1,0,0,0,1,0,0,G protein-coupled receptors,Non-human,Q60492,1,1
CHEMBL4225,Dual specificity protein kinase CLK2,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2023.0,2023.0,6.15,6.15,0.0,6.15,6.15,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q96CQ0,1,1
CHEMBL4282,RAC-alpha serine/threonine-protein kinase,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2012.0,2012.0,5.48,5.48,0.0,5.48,5.48,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,P31749,1,1
CHEMBL4295757,"Stress-70 protein, mitochondrial",Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2023.0,2023.0,4.87,4.87,0.0,4.87,4.87,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q9UC56,1,1
CHEMBL4296326,Anthrax toxin receptor 2,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2012.0,2012.0,6.3,6.3,0.0,6.3,6.3,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q96NC7,1,1
CHEMBL4362,Tyrosine-protein kinase Fgr,Rattus norvegicus,1,1,IC50,IC50,1,1,1.0,1,1,2006.0,2006.0,5.03,5.03,0.0,5.03,5.03,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Non-human,Q6P6U0,1,1
CHEMBL4363,Tyrosine-protein kinase Lyn,Rattus norvegicus,1,1,IC50,IC50,1,1,1.0,1,1,2006.0,2006.0,5.54,5.54,0.0,5.54,5.54,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Non-human,Q63320,1,1
CHEMBL4364,Tyrosine-protein kinase SYK,Rattus norvegicus,1,1,IC50,IC50,1,1,1.0,1,1,2006.0,2006.0,5.37,5.37,0.0,5.37,5.37,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Non-human,Q64725,1,1
CHEMBL4372,Lethal factor,Bacillus anthracis,1,1,Ki,Ki,1,1,1.0,1,1,2014.0,2014.0,6.24,6.24,0.0,6.24,6.24,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q933F6,1,1
CHEMBL4394,Sphingosine kinase 1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2021.0,2021.0,6.13,6.13,0.0,6.13,6.13,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q9NYL3,1,1
CHEMBL4506,NAD-dependent protein deacetylase sirtuin-1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2009.0,2009.0,5.22,5.22,0.0,5.22,5.22,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9Y6F0,1,1
CHEMBL4510,Cysteine protease falcipain-3,Plasmodium falciparum,1,1,IC50,IC50,1,1,1.0,1,1,2004.0,2004.0,4.86,4.86,0.0,4.86,4.86,0.0,Not Suitable,0,1,0,0,0,1,0,0,Proteases,Non-human,Q9NBA7,1,1
CHEMBL4523,Serine/threonine-protein kinase pim-2,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2023.0,2023.0,6.47,6.47,0.0,6.47,6.47,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q9P1W9,1,1
CHEMBL4523282,Polypeptide N-acetylgalactosaminyltransferase 1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2019.0,2019.0,5.61,5.61,0.0,5.61,5.61,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9UM86,1,1
CHEMBL4523291,Polypeptide N-acetylgalactosaminyltransferase 3,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2019.0,2019.0,5.79,5.79,0.0,5.79,5.79,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q7Z476,1,1
CHEMBL4523371,Polypeptide N-acetylgalactosaminyltransferase 10,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2019.0,2019.0,6.48,6.48,0.0,6.48,6.48,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9Y4M4,1,1
CHEMBL4523392,Polypeptide N-acetylgalactosaminyltransferase 13,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2019.0,2019.0,4.86,4.86,0.0,4.86,4.86,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9UIE5,1,1
CHEMBL4523400,Polypeptide N-acetylgalactosaminyltransferase 6,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2019.0,2019.0,5.74,5.74,0.0,5.74,5.74,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9UIV5,1,1
CHEMBL4523427,Polypeptide N-acetylgalactosaminyltransferase 14,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2019.0,2019.0,6.34,6.34,0.0,6.34,6.34,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9H9J8,1,1
CHEMBL4523923,Probable G-protein coupled receptor 27,Homo sapiens,1,1,EC50,EC50,1,1,1.0,1,1,2021.0,2021.0,5.11,5.11,0.0,5.11,5.11,0.0,Not Suitable,0,1,0,0,0,1,0,0,G protein-coupled receptors,Human,Q9NS67,1,1
CHEMBL4524025,Translin-associated protein X,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2016.0,2016.0,5.46,5.46,0.0,5.46,5.46,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q99598,1,1
CHEMBL4550,Arachidonate 5-lipoxygenase-activating protein,Homo sapiens,1,1,Kd,Kd,1,1,1.0,1,1,2017.0,2017.0,4.68,4.68,0.0,4.68,4.68,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q5VV04,1,1
CHEMBL4588,Neutrophil collagenase,Homo sapiens,1,1,Ki,Ki,1,1,1.0,1,1,1999.0,1999.0,7.77,7.77,0.0,7.77,7.77,0.0,Not Suitable,0,1,0,0,0,1,0,0,Proteases,Human,Q45F99,1,1
CHEMBL4630869,Collagenase ColH,Hathewaya histolytica,1,1,IC50,IC50,1,1,1.0,1,1,2022.0,2022.0,7.62,7.62,0.0,7.62,7.62,0.0,Not Suitable,0,1,0,0,0,1,0,0,Proteases,Non-human,Q46085,1,1
CHEMBL4669,Histone acetyltransferase GCN5,Saccharomyces cerevisiae S288c,1,1,IC50,IC50,1,1,1.0,1,1,2015.0,2015.0,5.96,5.96,0.0,5.96,5.96,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,Q6B165,1,1
CHEMBL4680034,5'-nucleotidase,Mus musculus,1,1,IC50,IC50,1,1,1.0,1,1,2021.0,2021.0,7.4,7.4,0.0,7.4,7.4,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q61503,1,1
CHEMBL4698,"Malonyl-CoA decarboxylase, mitochondrial",Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2010.0,2010.0,8.17,8.17,0.0,8.17,8.17,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q9Y3F2,1,1
CHEMBL4703,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2020.0,2020.0,6.7,6.7,0.0,6.7,6.7,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,P67775,1,1
CHEMBL4722,Aurora kinase A,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2012.0,2012.0,5.61,5.61,0.0,5.61,5.61,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,O14965,1,1
CHEMBL4739681,Ectonucleoside triphosphate diphosphohydrolase 1,Mus musculus,1,1,IC50,IC50,1,1,1.0,1,1,2021.0,2021.0,6.3,6.3,0.0,6.3,6.3,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,P55772,1,1
CHEMBL4766,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial",Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2017.0,2017.0,5.53,5.53,0.0,5.53,5.53,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q308M4,1,1
CHEMBL4801,Caspase-1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2000.0,2000.0,7.77,7.77,0.0,7.77,7.77,0.0,Not Suitable,0,1,0,0,0,1,0,0,Proteases,Human,Q9UCN3,1,1
CHEMBL4837,Type 1 fimbrin D-mannose specific adhesin,Escherichia coli K-12,1,1,Kd,Kd,1,1,1.0,1,1,2014.0,2014.0,7.7,7.7,0.0,7.7,7.7,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q2M5Z3,1,1
CHEMBL4899,Mitogen-activated protein kinase kinase kinase 8,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2012.0,2012.0,5.62,5.62,0.0,5.62,5.62,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q9HC81,1,1
CHEMBL4948,Dual specificity mitogen-activated protein kinase kinase 5,Homo sapiens,1,1,Kd,Kd,1,1,1.0,1,1,2017.0,2017.0,5.7,5.7,0.0,5.7,5.7,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q92962,1,1
CHEMBL4984,Tumor necrosis factor,Mus musculus,1,1,IC50,IC50,1,1,1.0,1,1,2018.0,2018.0,4.78,4.78,0.0,4.78,4.78,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q91VF3,1,1
CHEMBL5071,Prostaglandin D2 receptor 2,Homo sapiens,1,1,Ki,Ki,1,1,1.0,1,1,2012.0,2012.0,7.5,7.5,0.0,7.5,7.5,0.0,Not Suitable,0,1,0,0,0,1,0,0,G protein-coupled receptors,Human,Q9Y5Y4,1,1
CHEMBL5103,Polyamine deacetylase HDAC10,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2014.0,2014.0,4.07,4.07,0.0,4.07,4.07,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9UGX2,1,1
CHEMBL5147,Ephrin type-B receptor 4,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2012.0,2012.0,5.74,5.74,0.0,5.74,5.74,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q9BXP0,1,1
CHEMBL5279,Potassium voltage-gated channel subfamily A member 6,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2017.0,2017.0,6.89,6.89,0.0,6.89,6.89,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,P17658,1,1
CHEMBL5362,Sortase A,Staphylococcus aureus,1,1,IC50,IC50,1,1,1.0,1,1,2021.0,2021.0,4.44,4.44,0.0,4.44,4.44,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q9S446,1,1
CHEMBL5391,DNA polymerase iota,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2016.0,2016.0,7.21,7.21,0.0,7.21,7.21,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9UNA4,1,1
CHEMBL5393,Broad substrate specificity ATP-binding cassette transporter ABCG2,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2022.0,2022.0,4.37,4.37,0.0,4.37,4.37,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,Q9UNQ0,1,1
CHEMBL5406,Histone-arginine methyltransferase CARM1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2012.0,2012.0,4.6,4.6,0.0,4.6,4.6,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q86X55,1,1
CHEMBL5577,Galanin receptor type 2,Rattus norvegicus,1,1,Ki,Ki,1,1,1.0,1,1,2010.0,2010.0,4.47,4.47,0.0,4.47,4.47,0.0,Not Suitable,0,1,0,0,0,1,0,0,G protein-coupled receptors,Non-human,O08726,1,1
CHEMBL5619,DNA repair nuclease/redox regulator APEX1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2009.0,2009.0,5.1,5.1,0.0,5.1,5.1,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q99775,1,1
CHEMBL5685,Solute carrier family 22 member 1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2023.0,2023.0,4.42,4.42,0.0,4.42,4.42,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,Q9NQD4,1,1
CHEMBL5695,Intestinal-type alkaline phosphatase,Bos taurus,1,1,IC50,IC50,1,1,1.0,1,1,2018.0,2018.0,5.86,5.86,0.0,5.86,5.86,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,Q28124,1,1
CHEMBL5722,Ectonucleoside triphosphate diphosphohydrolase 1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2018.0,2018.0,7.3,7.3,0.0,7.3,7.3,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9Y3Q9,1,1
CHEMBL5725151,"Pyruvate carboxylase, mitochondrial",Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2024.0,2024.0,7.14,7.14,0.0,7.14,7.14,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q16705,1,1
CHEMBL5784,NUAK family SNF1-like kinase 1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2012.0,2012.0,6.29,6.29,0.0,6.29,6.29,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q96KA8,1,1
CHEMBL5800,Falcipain 2,Plasmodium falciparum,1,1,IC50,IC50,1,1,1.0,1,1,2004.0,2004.0,5.41,5.41,0.0,5.41,5.41,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q9N6S8,1,1
