compound_id,UMAP1,UMAP2,canonical_smiles,dominant_endpoint,chembl_target_degree,single_vs_multi,high_degree_flag,MolWt,cLogP,TPSA,HBD,HBA,RotB,RingCount,AromaticRingCount,HeavyAtomCount,FractionCSP3,LipinskiRo5Violations,LipinskiRo5Compliant
CHEMBL1520857,4.100373,5.312294,Cc1c(OCc2nn[nH]n2)ccc2c3c(c(=O)oc12)CCC(C)C3,IC50,1,single-target,0,326.35600000000017,2.31832,93.9,1,6,3,4,3,24,0.4117647058823529,0,1
CHEMBL1277588,0.092244945,10.706055,CCC(C)C(=O)c1c(O)c2c(c3c(-c4ccccc4)cc(=O)oc13)OC(C)(CCC=C(C)C)C=C2,IC50,1,single-target,0,472.5810000000003,7.305100000000008,76.74,1,5,7,4,3,35,0.3333333333333333,1,0
CHEMBL198546,0.046557292,10.751166,CC(C)C(=O)c1c2c(c3oc(=O)cc(-c4ccccc4)c3c1O)C=CC(C)(C)O2,IC50,1,single-target,0,390.4350000000001,5.188500000000005,76.74000000000001,1,5,3,4,3,29,0.25,1,0
CHEMBL1463576,2.6040895,5.1481113,Cc1ccc(S(=O)(=O)NC(CC(C)C)C(=O)Oc2ccc3c4c(c(=O)oc3c2)CCC4)cc1,AC50,4,multi-target,0,469.5590000000004,3.888720000000003,102.68,1,6,7,4,3,33,0.36,0,1
CHEMBL198913,3.5267763,3.7840552,Cc1cc(=O)oc2cc(CS(N)(=O)=O)ccc12,Ki,4,multi-target,0,253.279,0.8899199999999999,90.37,1,4,2,2,2,17,0.1818181818181818,0,1
CHEMBL4780710,3.5247726,0.8373476,O=c1cc(CN2CCN(Cc3ccccc3)CC2)c2ccc(OCc3cc(F)ccc3F)cc2o1,Ki,2,multi-target,0,476.5230000000002,4.968000000000005,45.92,0,5,7,5,4,35,0.25,0,1
CHEMBL4465266,3.4829748,6.431232,Cc1c(CCC(=O)ON2C(=O)CCC2=O)c(=O)oc2cc3occ(-c4ccccc4)c3cc12,IC50,2,multi-target,0,445.4270000000001,4.054420000000004,107.03,0,7,5,5,4,33,0.2,0,1
CHEMBL3265283,5.547303,4.0806355,C=CCOC(=O)NCCc1cc(=O)oc2c(C=O)c(O)ccc12,IC50,1,single-target,0,317.297,1.7658,105.84,2,6,6,2,2,23,0.1875,0,1
CHEMBL4082111,23.292023,11.863902,COc1ccc(Nc2ncnc3c2C(c2ccc(OC)c(OC)c2)c2c(c(=O)oc4ccccc24)O3)cc1,IC50,1,single-target,0,509.5180000000003,5.638300000000005,104.94,1,9,6,6,5,38,0.1379310344827586,2,0
CHEMBL4090465,2.4557226,4.286718,CCCCCCCCS(=O)(=O)Oc1ccc2c(C)c(C#N)c(=O)oc2c1,IC50,2,multi-target,0,377.46200000000016,4.042200000000004,97.37,0,6,9,2,2,26,0.4736842105263157,0,1
CHEMBL3403686,-5.5129824,12.20862,CCCc1cc2c(C(F)(F)F)cc(=O)oc2c(CCC)c1OCCCCN1C(=O)CSC1=O,EC50,2,multi-target,0,485.5240000000004,5.5712000000000055,76.82,0,6,10,3,2,33,0.5217391304347826,1,0
CHEMBL3297785,12.772818,2.6828673,CC(C)NC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,IC50,2,multi-target,0,389.04300000000006,3.4562000000000017,59.31,1,3,2,2,2,19,0.2307692307692307,0,1
CHEMBL3121784,10.706741,0.43077606,C#CCCCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,IC50,2,multi-target,0,300.31000000000006,2.7619000000000007,65.74000000000001,0,5,6,2,2,22,0.2941176470588235,0,1
CHEMBL3121866,10.699204,0.43980724,C#CCNCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,IC50,2,multi-target,0,301.29800000000006,1.1812,77.77,1,6,6,2,2,22,0.25,0,1
CHEMBL472081,13.298979,1.431834,CC(C)NC(=O)c1cc2ccccc2oc1=O,IC50,2,multi-target,0,231.251,1.9312,59.31,1,3,2,2,2,17,0.2307692307692307,0,1
CHEMBL1985459,6.6544304,1.3072945,O=c1ccc2c(ccc3ncccc32)o1,IC50,2,multi-target,0,197.193,2.3412,43.1,0,3,0,3,3,15,0.0,0,1
CHEMBL4292362,12.89131,9.454078,Cc1cc(OCCCCN2CCN(c3ccccc3C#N)CC2)c2c(C)cc(=O)oc2c1,Ki,2,multi-target,0,431.5360000000003,4.262720000000003,69.71000000000001,0,6,7,4,3,32,0.3846153846153846,0,1
CHEMBL32097,5.2765927,-1.6292186,O=c1oc2cc(OCC(O)CN3CCN(Cc4ccc(Cl)cc4)CC3)ccc2c(O)c1[N+](=O)[O-],Kd,1,single-target,0,489.9120000000002,2.6177000000000006,129.52,2,9,8,4,3,34,0.3478260869565217,0,1
CHEMBL225178,5.9194245,-0.030720375,O=c1cc(OCCn2ccnc2)c2ccccc2o1,IC50,1,single-target,0,256.261,2.0685,57.260000000000005,0,5,4,3,3,19,0.1428571428571428,0,1
CHEMBL1221980,10.817512,4.6084166,COc1ccc(-c2cc3cc(C)cc(Br)c3oc2=O)cc1,IC50,1,single-target,0,345.1920000000001,4.539520000000002,39.44,0,3,2,3,3,21,0.1176470588235294,0,1
CHEMBL1275900,2.7385724,21.35637,C=CCc1cc(C(=O)Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](O)[C@H]4OC(=O)c4ccc(C)[nH]4)c(C)c3oc2=O)ccc1O,IC50,1,single-target,0,648.6650000000003,4.245140000000004,189.78,5,11,9,5,4,47,0.3235294117647059,2,0
CHEMBL1275895,2.676208,21.417624,CO[C@@H]1[C@@H](O)[C@@H](OC(=O)c2ccc(C)[nH]2)[C@H](Oc2ccc3c(O)c(NC(=O)c4cc(C)c(O)c(C)c4)c(=O)oc3c2Cl)OC1(C)C,IC50,1,single-target,0,657.0720000000001,4.478460000000004,189.78,5,11,7,5,4,46,0.34375,2,0
CHEMBL1830814,11.026908,1.3262149,CCOC(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O,IC50,1,single-target,0,324.33200000000005,3.548700000000002,65.74000000000001,0,5,5,3,3,24,0.1578947368421052,0,1
CHEMBL1275883,2.7036483,21.391216,C=CCc1cc(C(=O)Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)ccc1O,IC50,1,single-target,0,648.6650000000003,4.245140000000004,189.78,5,11,9,5,4,47,0.3235294117647059,2,0
CHEMBL1830817,10.961391,1.3364098,CCOC(=O)c1cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2oc1=O,IC50,1,single-target,0,393.2220000000001,4.855500000000004,65.74000000000001,0,5,5,3,3,26,0.1578947368421052,0,1
CHEMBL3629470,15.679479,0.30836496,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3c(OC)cccc3oc2=O)cc1,IC50,1,single-target,0,498.5310000000002,5.893900000000006,84.20000000000002,0,7,9,4,4,37,0.1333333333333333,1,0
CHEMBL1275884,2.658069,21.435461,COc1cc(C(=O)Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(Cl)c3oc2=O)ccc1O,IC50,1,single-target,0,659.0440000000002,3.870220000000003,199.01,5,12,8,5,4,46,0.3225806451612903,2,0
CHEMBL440526,0.35207886,3.5685995,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,IC50,5,multi-target,1,480.6050000000004,5.752700000000006,81.01,1,6,14,3,3,35,0.4285714285714285,1,0
CHEMBL3417308,0.74230474,15.463242,O=c1ccc2ccc(OCCCCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,IC50,4,multi-target,0,554.7350000000004,5.888900000000006,70.84,1,7,12,6,4,41,0.4705882352941176,2,0
CHEMBL206557,14.5594,3.2106943,COc1cccc2cc(C(=O)Nc3cc(Br)ccc3N3CCNCC3)c(=O)oc12,IC50,1,single-target,0,458.3120000000002,3.2260000000000018,83.81,2,6,4,4,3,29,0.238095238095238,0,1
CHEMBL4212943,3.8641582,-2.8389301,CC(=O)c1c(OCCCCN2CCN(c3cccc(F)c3)CC2)ccc2c(C)cc(=O)oc12,Ki,2,multi-target,0,452.5260000000002,4.424320000000004,62.99,0,6,8,4,3,33,0.3846153846153846,0,1
CHEMBL4740708,13.958361,3.3071337,Cc1ccc(Cn2cc(Oc3ccc4cc(C(=O)NC5CCN(Cc6ccccc6)CC5)c(=O)oc4c3)nn2)cc1C,IC50,1,single-target,0,563.6580000000004,5.236340000000005,102.49,1,8,8,6,5,42,0.2727272727272727,2,0
CHEMBL3265272,5.914689,-8.501914,O=Cc1c(O)ccc2c3c(c(=O)oc12)CN(Cc1ccc(F)cc1)CC3,IC50,1,single-target,0,353.34900000000005,3.008500000000001,70.74999999999999,1,5,3,4,3,26,0.2,0,1
CHEMBL210451,14.602417,3.1832,CC(C)(C)OC(=O)N1CCN(c2ccc(-c3ccccc3)cc2NC(=O)c2cc3ccccc3oc2=O)CC1,IC50,1,single-target,0,525.6050000000002,5.769400000000005,92.09,1,6,4,5,4,39,0.2580645161290322,2,0
CHEMBL4168105,17.838232,12.862648,O=C(CCCCC1CCSS1)NCc1cn(CCCCOc2ccc3ccc(=O)oc3c2)nn1,IC50,1,single-target,0,502.6620000000004,4.574000000000003,99.25,1,9,13,4,3,34,0.5,1,0
CHEMBL4128107,11.779717,5.175505,O=c1oc2ccccc2cc1-c1nn(CN2CCOCC2)c(=S)o1,IC50,1,single-target,0,345.3800000000001,2.2686900000000003,73.64,0,8,3,4,3,24,0.3125,0,1
CHEMBL2442513,10.938496,1.2171402,O=C(O)c1cc2ccc(OCc3ccccc3)cc2oc1=O,IC50,1,single-target,0,296.278,3.0702000000000007,76.74000000000001,1,4,4,3,3,22,0.0588235294117647,0,1
CHEMBL4633106,15.323058,1.7805403,Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2cccc(OCc3ccccc3)c2oc1=O,IC50,1,single-target,0,446.4590000000002,2.977720000000001,110.77,2,7,7,4,4,33,0.16,0,1
CHEMBL3785112,11.779836,7.7705846,CCC(=O)N1N=C(c2cc3ccccc3oc2=O)CC1c1ccccc1,IC50,1,single-target,0,346.386,3.8807000000000023,62.88,0,4,3,4,3,26,0.1904761904761904,0,1
CHEMBL1363380,13.185464,1.3598317,O=C(COc1ccc(F)cc1)NNC(=O)c1cc2ccccc2oc1=O,EC50,1,single-target,0,356.30900000000014,1.7720999999999998,97.64,2,5,4,3,3,26,0.0555555555555555,0,1
CHEMBL411046,7.2062964,8.570362,COc1ccc(C(c2c(O)c3ccccc3oc2=O)c2c(O)c3ccccc3oc2=O)cc1OC,IC50,1,single-target,0,472.4490000000002,4.508000000000004,119.34000000000002,2,8,5,5,5,35,0.1111111111111111,0,1
CHEMBL5079345,4.1064935,5.3527126,O=C(COc1ccc2c3c(c(=O)oc2c1Br)CCCC3)NO,IC50,1,single-target,0,368.1830000000001,2.3185,88.77000000000001,2,5,3,3,2,22,0.3333333333333333,0,1
CHEMBL4739944,11.761753,4.4503455,O=c1oc2cc(O)ccc2cc1-c1ccc(I)cc1,IC50,1,single-target,0,364.138,3.770200000000001,50.44,1,3,1,3,3,19,0.0,0,1
CHEMBL5775015,6.083488,3.365918,Cc1noc2c(C)c3oc(=O)cc(-c4ccccc4)c3cc12,IC50,1,single-target,0,291.30600000000004,4.218040000000002,56.24,0,4,1,4,4,22,0.1111111111111111,0,1
CHEMBL3427401,6.1841416,11.606131,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,IC50,1,single-target,0,432.4030000000001,5.503220000000005,96.97,2,5,5,4,4,32,0.04,1,0
CHEMBL204781,4.0958986,1.7551535,O=c1cc(-c2ccccc2)c2ccc(COc3cc(F)cc([C@]4(O)C[C@H]5CO[C@@H](C4)O5)c3)cc2o1,IC50,1,single-target,0,474.48400000000026,4.901000000000005,78.13000000000001,1,6,5,6,4,35,0.25,0,1
CHEMBL570731,11.224956,5.102376,COc1cccc(-c2cc3cc(C)ccc3oc2=O)c1,IC50,1,single-target,0,266.29599999999994,3.777020000000003,39.44,0,3,2,3,3,20,0.1176470588235294,0,1
CHEMBL513763,-0.9601929,5.722247,O=c1oc2ccc3ccccc3c2cc1Cc1ccccc1,IC50,2,multi-target,0,286.33,4.537000000000004,30.21,0,2,2,4,4,22,0.05,0,1
CHEMBL549285,4.8243318,3.5760884,Cn1c(SCc2cc(=O)oc3cc(O)c(O)cc23)nc2ccccc21,IC50,1,single-target,0,354.38700000000006,3.383200000000002,88.49000000000001,2,7,3,4,4,25,0.1111111111111111,0,1
CHEMBL3335048,5.0532155,-1.466647,O=c1oc2cc(OCCCN3CCN(Cc4ccccc4)CC3)ccc2c2c1CCCC2,IC50,2,multi-target,0,432.5640000000003,4.258500000000004,45.92,0,5,7,5,3,32,0.4444444444444444,0,1
CHEMBL2387234,3.5135415,-1.6660954,O=c1cc(-c2ccc(F)cc2)c2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2o1,Ki,1,single-target,0,530.5710000000004,6.918000000000006,68.71000000000001,0,6,8,6,5,39,0.2903225806451613,2,0
CHEMBL2387245,3.5094762,-1.6636894,CCCc1cc(=O)oc2cc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,Ki,3,multi-target,0,478.5640000000002,6.064400000000006,68.71000000000001,0,6,9,5,4,35,0.4285714285714285,1,0
CHEMBL1362657,2.8382087,4.8065834,O=c1oc2cc(/N=C\c3ccc4c(c3)OCO4)ccc2c2ccccc12,AC50,2,multi-target,0,343.3380000000001,4.425500000000003,61.03,0,5,2,5,4,26,0.0476190476190476,0,1
CHEMBL4169054,7.605222,14.618092,COc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)cc3)c(=O)oc2c1,IC50,1,single-target,0,489.5430000000002,6.264700000000006,61.14,0,6,8,5,4,36,0.2758620689655172,1,0
CHEMBL573300,2.6818404,1.3269725,CNC(=O)Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12,IC50,2,multi-target,0,323.348,2.6605,68.54,1,4,5,3,3,24,0.1578947368421052,0,1
CHEMBL574420,2.467635,1.4137132,CN(Cc1ccccc1)Cc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,IC50,1,single-target,0,419.9080000000001,5.657400000000004,42.68000000000001,0,4,7,4,4,30,0.16,1,0
CHEMBL3629808,15.661548,0.32547516,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3cc(Br)ccc3oc2=O)cc1,IC50,1,single-target,0,547.4010000000002,6.6478000000000055,74.97,0,6,8,4,4,36,0.1034482758620689,2,0
CHEMBL4647954,12.848895,4.3047624,C#CCN(C)Cc1cc2cc(OC)c(O)cc2oc1=O,IC50,1,single-target,0,273.288,1.5722,62.91,1,5,4,2,2,20,0.2666666666666666,0,1
CHEMBL259890,5.63432,4.221517,Cc1cc(=O)oc2c([N+](=O)[O-])c(O)ccc12,IC50,1,single-target,0,221.168,1.7152199999999995,93.58,1,5,1,2,2,16,0.1,0,1
CHEMBL4633420,3.6860874,6.580161,Cc1c(CC(=O)N[C@@H](CSCc2ccccc2)C(=O)O)c(=O)oc2c(C)c3occ(-c4ccc(F)cc4)c3cc12,IC50,1,single-target,0,559.6150000000002,6.007440000000005,109.75,2,6,9,5,5,40,0.1935483870967742,2,0
CHEMBL2408076,24.319592,4.4291954,N=C(N)NS(=O)(=O)c1ccc(/N=C/c2c(Cl)c3ccccc3oc2=O)cc1,IC50,2,multi-target,0,404.83500000000015,2.3687700000000005,138.61,3,6,4,3,3,27,0.0,0,1
CHEMBL1835227,11.303104,4.8650346,Cc1ccc(-c2cc3cc(OC4CCCC4)ccc3oc2=O)cc1,IC50,1,single-target,0,320.38800000000003,5.089820000000004,39.44,0,3,3,4,3,24,0.2857142857142857,1,0
CHEMBL2376886,12.687247,0.34746945,CCOC(=O)Nc1cc2ccccc2oc1=O,IC50,1,single-target,0,233.223,2.3614000000000006,68.53999999999999,1,4,2,2,2,17,0.1666666666666666,0,1
CHEMBL3929764,5.7025456,4.233735,Cc1cc(=O)oc2c3c(ccc12)O[C@H](c1cc(F)c(F)cc1F)[C@H](N)C3,IC50,1,single-target,0,361.3190000000001,3.5222200000000017,65.46,1,4,1,4,3,26,0.2105263157894736,0,1
CHEMBL1947112,5.2493405,6.9631276,O=c1oc2ccc(O)cc2c2c1[nH]c1ccc(F)cc12,IC50,1,single-target,0,269.231,3.2722000000000007,66.22999999999999,2,3,0,4,4,20,0.0,0,1
CHEMBL1947114,5.241606,6.9617963,O=c1oc2ccc(O)cc2c2c1[nH]c1cc(O)ccc12,IC50,1,single-target,0,267.24,2.8387,86.46,3,4,0,4,4,20,0.0,0,1
CHEMBL2349084,2.9490697,-6.991498,Cc1cn([C@H]2C[C@H](n3cc(CNCc4cc5ccccc5oc4=O)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,IC50,2,multi-target,0,480.4810000000002,0.3538199999999999,157.27,3,11,7,5,4,35,0.3478260869565217,1,0
CHEMBL4283591,7.5725427,-0.46399128,Cc1cn(CCCCCCCCOc2ccc3ccc(=O)oc3c2)cn1,IC50,1,single-target,0,354.4500000000001,4.717520000000004,57.260000000000005,0,5,10,3,3,26,0.4285714285714285,0,1
CHEMBL196272,11.52861,4.0735474,O=C(O)/C=C/c1ccc(O)c(Oc2cc3cc(O)c(O)cc3oc2=O)c1,IC50,1,single-target,0,356.2860000000001,2.799900000000001,137.43,4,7,4,3,3,26,0.0,0,1
CHEMBL204819,6.350092,6.0748305,Cc1c(O)ccc2c1oc(=O)c1c(O)c(O)ccc12,IC50,2,multi-target,0,258.229,2.3714200000000005,90.9,3,5,0,3,3,19,0.0714285714285714,0,1
CHEMBL1172192,2.6890972,21.405512,COC1C(OC(=O)c2ccc(C)[nH]2)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2Cl)OC1(C)C,IC50,2,multi-target,0,697.1370000000002,5.370320000000004,189.78,5,11,9,5,4,49,0.3428571428571428,3,0
CHEMBL1830800,12.254239,2.1151452,O=C(c1ccccc1)c1cc2cc(O)ccc2oc1=O,IC50,2,multi-target,0,266.252,2.7296000000000014,67.50999999999999,1,4,2,3,3,20,0.0,0,1
CHEMBL2088235,7.279982,0.82146907,CC(C)=CCC/C(C)=C/CC/C(C)=C/COc1ccc2oc(=O)ccc2c1,IC50,1,single-target,0,366.5010000000001,6.591000000000006,39.44,0,3,9,2,2,27,0.375,1,0
CHEMBL550822,1.7167029,-1.3543652,COc1c2occc2c(OC)c2c(OCCCCOc3ccccc3)cc(=O)oc12,IC50,1,single-target,0,410.4220000000001,4.794400000000005,80.27,0,7,9,4,4,30,0.2608695652173913,0,1
CHEMBL458648,10.544236,0.08201962,COC(=O)c1cc2ccc(OCCc3nc(-c4ccc(OC)cc4)oc3C)cc2oc1=O,EC50,2,multi-target,0,435.4320000000002,4.173120000000004,101.0,0,8,7,4,4,32,0.2083333333333333,0,1
CHEMBL244948,7.557179,2.4903004,O=c1ccc2ccc(O)c(O)c2o1,IC50,5,multi-target,1,178.14299999999997,1.2041999999999995,70.67,2,4,0,2,2,13,0.0,0,1
CHEMBL4441993,5.7791624,-9.480996,Cc1c(OCCN(C)C)ccc2c3c(c(=O)oc12)CN(C(=O)c1ccc(C(=O)O)cc1)CC3,IC50,2,multi-target,0,450.4910000000002,2.9385200000000014,100.29,1,6,6,4,3,33,0.32,0,1
CHEMBL205800,4.271586,1.8720791,O=c1cc(-c2ccc(F)cc2)c2cc(Sc3cc(F)cc(C(O)(C(F)(F)F)C(F)(F)F)c3)ccc2o1,IC50,1,single-target,0,532.4080000000001,7.201600000000004,50.44,1,4,4,4,4,36,0.125,2,0
CHEMBL3335022,1.3363025,4.4273295,CC(c1cc(O)cc2oc(=O)c3ccccc3c12)N(C)C,IC50,1,single-target,0,283.327,3.2744000000000018,53.68000000000001,1,4,2,3,3,21,0.2352941176470588,0,1
CHEMBL414859,6.3627014,6.185923,Cc1c(O)ccc2c1oc(=O)c1cc(O)cc(C)c12,IC50,2,multi-target,0,256.257,2.974240000000001,70.67,2,4,0,3,3,19,0.1333333333333333,0,1
CHEMBL3350092,11.022267,2.474455,CCN(CC)c1ccc2cc(C(=O)NC[C@H]3N[C@H](CO)[C@H](O)[C@@H]3O)c(=O)oc2c1,Ki,1,single-target,0,405.45100000000014,-0.5764999999999985,135.27000000000004,5,8,7,3,2,29,0.5,0,1
CHEMBL1364528,13.012538,1.2333382,O=C(Nc1cccc(-c2cn3ccccc3n2)c1)c1cc2ccccc2oc1=O,IC50,1,single-target,0,381.3910000000001,4.360000000000003,76.61000000000001,1,5,3,5,5,29,0.0,0,1
CHEMBL206440,6.382481,6.069033,C=Cc1ccc2c(c1)c(=O)oc1c(C)c(O)ccc12,IC50,2,multi-target,0,252.269,3.603220000000002,50.44,1,3,1,3,3,19,0.0625,0,1
CHEMBL1075735,11.924681,2.1438222,CCCC(=O)c1cc2ccc(OC)cc2oc1=O,IC50,1,single-target,0,246.26199999999997,2.7844000000000007,56.51,0,4,4,2,2,18,0.2857142857142857,0,1
CHEMBL237187,7.2586093,8.596001,O=c1oc2ccccc2c(O)c1C(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O,IC50,1,single-target,0,446.8420000000002,5.144200000000003,100.88,2,6,3,5,5,32,0.04,1,0
CHEMBL3113639,11.673752,-0.15611207,CCCNCc1cc2ccccc2oc1=O,IC50,2,multi-target,0,217.268,2.2926,42.24,1,3,4,2,2,16,0.3076923076923077,0,1
CHEMBL1372308,5.8737,3.6989992,Cc1c(O)ccc2c(-c3ccccc3)cc(=O)oc12,IC50,5,multi-target,1,252.269,3.474020000000002,50.44,1,3,1,3,3,19,0.0625,0,1
CHEMBL303846,8.057972,1.7358927,CC1(C)C=Cc2cc3ccc(=O)oc3cc2O1,Ki,6,multi-target,1,228.247,2.9772000000000007,39.44,0,3,0,3,2,17,0.2142857142857142,0,1
CHEMBL3113646,11.470674,-0.25646183,COc1ccc2oc(=O)c(CN3CCCC3)cc2c1,IC50,1,single-target,0,259.3049999999999,2.3974,42.68,0,4,3,3,2,19,0.4,0,1
CHEMBL196156,7.4987154,2.738112,O=c1ccc2ccc(O)c(CNCCc3ccccc3)c2o1,IC50,1,single-target,0,295.338,2.8309000000000006,62.47,2,4,5,3,3,22,0.1666666666666666,0,1
CHEMBL374632,11.047141,2.6708918,CCN(CC)c1ccc2cc(-c3nc4ccccc4[nH]3)c(=O)oc2c1,IC50,5,multi-target,1,333.3910000000001,4.182500000000003,62.13,1,4,4,4,4,25,0.2,0,1
CHEMBL471232,13.083923,1.1272504,Cc1cc(C)cc(NC(=O)c2cc3ccccc3oc2=O)c1,IC50,2,multi-target,0,293.32200000000006,3.6621400000000017,59.31,1,3,2,3,3,22,0.1111111111111111,0,1
CHEMBL212661,9.414577,0.7107424,Cc1cc2ccc(OCc3ccccc3)cc2oc1=O,IC50,2,multi-target,0,266.296,3.6804200000000025,39.44,0,3,3,3,3,20,0.1176470588235294,0,1
CHEMBL1596578,2.2658103,3.4745247,CC(=O)COc1ccc2c(C)c(-c3ccccc3)c(=O)oc2c1,EC50,1,single-target,0,308.333,3.736220000000002,56.510000000000005,0,4,4,3,3,23,0.1578947368421052,0,1
CHEMBL87825,11.779381,1.4691705,CCOC(=O)c1cc2cc(CCl)ccc2oc1=O,Ki,1,single-target,0,266.67999999999995,2.708500000000001,56.51,0,4,3,2,2,18,0.2307692307692307,0,1
CHEMBL23744,13.517236,1.635598,NS(=O)(=O)c1ccc(CNC(=O)c2cc3ccccc3oc2=O)cc1,Ki,7,multi-target,1,358.37500000000006,1.3703999999999994,119.47,2,5,4,3,3,25,0.0588235294117647,0,1
CHEMBL57138,10.417165,9.948274,COc1ccc(-c2c3n(c4c(=O)oc5cc(O)c(OC)cc5c24)CCc2c-3cc(OC)c(OC)c2OC)cc1O,IC50,1,single-target,0,545.5440000000004,5.092000000000005,121.75000000000004,2,10,6,6,5,40,0.2333333333333333,2,0
CHEMBL51767,4.3918877,-1.5456799,COc1ccccc1N1CCN(CCCOc2ccc3c(C)cc(=O)oc3c2)CC1,Ki,6,multi-target,1,408.49800000000016,3.701120000000002,55.150000000000006,0,6,7,4,3,30,0.375,0,1
CHEMBL3586594,2.7673042,1.9186573,Cc1cc(=O)oc2cc(OCc3ccc(CN(C)Cc4ccccc4)cc3)ccc12,IC50,4,multi-target,0,399.49000000000007,5.312420000000005,42.68,0,4,7,4,4,30,0.1923076923076923,1,0
CHEMBL52229,7.550608,2.3462393,COc1ccc2ccc(=O)oc2c1CC=C(C)C,IC50,5,multi-target,1,244.28999999999996,3.3103000000000016,39.44,0,3,3,2,2,18,0.2666666666666666,0,1
CHEMBL97453,5.8601804,6.463756,COc1cc(O)c2c(c1)oc(=O)c1c3cc(O)c(O)cc3oc21,IC50,7,multi-target,1,314.249,2.817800000000001,113.27,3,7,1,4,4,23,0.0625,0,1
CHEMBL4213345,3.1222103,1.9847332,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccc(Br)cc4)cc3)ccc12,IC50,4,multi-target,0,437.3130000000001,4.778720000000003,43.32,0,3,5,4,4,28,0.1304347826086956,0,1
CHEMBL3116211,8.043191,1.1430511,O=c1ccc2cc(OCCN3CCCCC3)c(O)cc2o1,IC50,1,single-target,0,289.331,2.3633000000000006,62.91,1,5,4,3,2,21,0.4375,0,1
CHEMBL1835228,11.264424,5.000287,Cc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1,IC50,2,multi-target,0,250.297,4.076840000000003,30.21,0,2,1,3,3,19,0.1176470588235294,0,1
CHEMBL1269290,4.4397984,-1.7144516,CCN(CC)c1ccc2cc(/C=C/C3=[N+](CCCCCC(=O)Oc4cccc(CCN5CCN(c6ccccc6OC)CC5)c4)c4ccccc4C3(C)C)c(=O)oc2c1,Ki,1,single-target,0,796.0450000000001,9.268100000000004,78.47000000000001,0,8,17,7,5,59,0.38,2,0
CHEMBL197069,0.15867873,10.640313,CC(C)=CCc1c(O)c(C(=O)C(C)C)c(O)c2c(-c3ccccc3)cc(=O)oc12,IC50,1,single-target,0,392.45100000000014,5.218600000000006,87.74,2,5,5,3,3,29,0.25,1,0
CHEMBL122116,7.6361303,-0.99931157,Cc1cccc(N2CCN(Cc3ccc4oc(=O)ccc4c3)CC2)c1,Ki,1,single-target,0,334.4190000000001,3.4236200000000023,36.69,0,4,3,4,3,25,0.2857142857142857,0,1
CHEMBL213511,8.265646,0.16762795,O=C(OCc1ccc2ccc(=O)oc2c1)c1ccccc1,IC50,2,multi-target,0,280.279,3.150000000000001,56.510000000000005,0,4,3,3,3,21,0.0588235294117647,0,1
CHEMBL2425829,-1.2798012,-5.708231,N#CC1=C(N)Oc2c(c(=O)oc3ccccc23)C1c1ccc[n+](Cc2cccc(Cl)c2)c1,IC50,2,multi-target,0,442.8820000000002,4.0003800000000025,93.13,1,5,3,5,4,32,0.08,0,1
CHEMBL259975,7.2762256,8.614601,O=c1oc2ccccc2c(O)c1C(c1ccccc1Cl)c1c(O)c2ccccc2oc1=O,IC50,1,single-target,0,446.8420000000002,5.144200000000003,100.88,2,6,3,5,5,32,0.04,1,0
CHEMBL4636875,-0.97257084,5.729606,CCOP(=S)(OCC)Oc1ccc(Cc2cc3ccccc3oc2=O)cc1,IC50,1,single-target,0,404.4240000000001,5.060100000000005,57.9,0,6,8,3,3,27,0.25,1,0
