molecule_chembl_id,record_count,chembl_target_degree,canonical_smiles,endpoint_types,dominant_endpoint,doi_count,year_min,year_max,pchembl_min,pchembl_max,pchembl_range,target_ids,target_names,target_organisms
CHEMBL258230,5,5,COc1c2c(c3ccc(=O)oc3c1/C=C/C(C)(C)O)OC(C)(C)C=C2,Ki,Ki,1,2013,2013,4.53,6.11,1.58,CHEMBL3594; CHEMBL3242; CHEMBL261; CHEMBL2326; CHEMBL3912,Carbonic anhydrase 9; Carbonic anhydrase 12; Carbonic anhydrase 1; Carbonic anhydrase 7; Carbonic anhydrase 13,Homo sapiens
CHEMBL293864,5,5,COc1cc2ccc(=O)oc2c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O,Ki,Ki,1,2013,2013,5.01,6.43,1.42,CHEMBL3594; CHEMBL2326; CHEMBL261; CHEMBL3242; CHEMBL3912,Carbonic anhydrase 9; Carbonic anhydrase 7; Carbonic anhydrase 1; Carbonic anhydrase 12; Carbonic anhydrase 13,Homo sapiens
CHEMBL3120682,5,5,COc1ccccc1N1CCN(CCCCOc2ccc3c4c(c(=O)oc3c2)CCC4)CC1,Ki,Ki,1,2014,2014,6.16,9.7,3.54,CHEMBL273; CHEMBL322; CHEMBL339; CHEMBL3138; CHEMBL3943,5-hydroxytryptamine receptor 1A; 5-hydroxytryptamine receptor 2A; D(2) dopamine receptor; D(3) dopamine receptor; Histamine H1 receptor,Rattus norvegicus; Cavia porcellus
CHEMBL3120688,5,5,O=c1oc2cc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc2c2c1CCC2,Ki,Ki,1,2014,2014,6.96,7.88,0.92,CHEMBL322; CHEMBL3943; CHEMBL339; CHEMBL273; CHEMBL3138,5-hydroxytryptamine receptor 2A; Histamine H1 receptor; D(2) dopamine receptor; 5-hydroxytryptamine receptor 1A; D(3) dopamine receptor,Rattus norvegicus; Cavia porcellus
CHEMBL3120696,5,5,Cc1c(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccc2c3c(c(=O)oc12)CCC3,Ki,Ki,1,2014,2014,5.74,8.66,2.92,CHEMBL322; CHEMBL273; CHEMBL339; CHEMBL3138; CHEMBL3943,5-hydroxytryptamine receptor 2A; 5-hydroxytryptamine receptor 1A; D(2) dopamine receptor; D(3) dopamine receptor; Histamine H1 receptor,Rattus norvegicus; Cavia porcellus
CHEMBL315046,5,5,NC(=O)C(Cc1c[nH]c2ccccc12)N(N)C(=O)C(CCCc1ccccc1)CP(=O)(O)C(Cc1ccccc1)NC(=O)c1cc2cc(Cl)cc(Cl)c2oc1=O,Ki,Ki,1,1999,1999,6.66,8.3,1.64,CHEMBL3412; CHEMBL4588; CHEMBL333; CHEMBL321; CHEMBL3869,Stromelysin-3; Neutrophil collagenase; 72 kDa type IV collagenase; Matrix metalloproteinase-9; Matrix metalloproteinase-14,Mus musculus; Homo sapiens
CHEMBL3208377,5,5,CCCCNc1cc(=O)oc2ccccc12,AC50,AC50,0,,,4.6,6.15,1.55,CHEMBL3356; CHEMBL3397; CHEMBL5508; CHEMBL340; CHEMBL3622,Cytochrome P450 1A2; Cytochrome P450 2C9; Dual specificity tyrosine-phosphorylation-regulated kinase 1A; Cytochrome P450 3A4; Cytochrome P450 2C19,Homo sapiens; Rattus norvegicus
CHEMBL3586574,5,5,Cc1c(C)c2ccc(OCCCN(C)Cc3ccccc3)cc2oc1=O.Cl,IC50,IC50,1,2015,2015,5.11,6.87,1.76,CHEMBL2039; CHEMBL2993; CHEMBL220; CHEMBL4078; CHEMBL5763,Amine oxidase [flavin-containing] B; Acetylcholinesterase; Cholinesterase,Homo sapiens; Rattus norvegicus; Electrophorus electricus; Equus caballus
CHEMBL3586602,5,5,CN(Cc1ccc(C#N)cc1)Cc1ccc(COc2ccc3ccc(=O)oc3c2)cc1.Cl,IC50,IC50,1,2015,2015,5.22,7.35,2.13,CHEMBL2039; CHEMBL2993; CHEMBL5763; CHEMBL4078; CHEMBL220,Amine oxidase [flavin-containing] B; Cholinesterase; Acetylcholinesterase,Homo sapiens; Rattus norvegicus; Equus caballus; Electrophorus electricus
CHEMBL3763535,5,5,O=c1oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc2c2c1CCCC2,IC50,IC50,1,2016,2016,5.58,6.06,0.48,CHEMBL4078; CHEMBL5763; CHEMBL220; CHEMBL1914; CHEMBL2039,Acetylcholinesterase; Cholinesterase; Amine oxidase [flavin-containing] B,Electrophorus electricus; Equus caballus; Homo sapiens
CHEMBL3764211,5,5,Cc1cc(=O)oc2cc(CNCCC3CCN(Cc4ccccc4)CC3)ccc12,IC50,IC50,1,2016,2016,4.39,7.17,2.78,CHEMBL220; CHEMBL4078; CHEMBL5763; CHEMBL1914; CHEMBL2039,Acetylcholinesterase; Cholinesterase; Amine oxidase [flavin-containing] B,Homo sapiens; Electrophorus electricus; Equus caballus
CHEMBL3764609,5,5,Cc1c(C)c2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2oc1=O,IC50,IC50,1,2016,2016,4.63,5.83,1.2,CHEMBL4078; CHEMBL5763; CHEMBL220; CHEMBL1914; CHEMBL2039,Acetylcholinesterase; Cholinesterase; Amine oxidase [flavin-containing] B,Electrophorus electricus; Equus caballus; Homo sapiens
CHEMBL3764762,5,5,Cc1c(Cl)c(=O)oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc12,IC50,IC50,1,2016,2016,4.83,5.85,1.02,CHEMBL5763; CHEMBL4078; CHEMBL1914; CHEMBL220; CHEMBL2039,Cholinesterase; Acetylcholinesterase; Amine oxidase [flavin-containing] B,Equus caballus; Electrophorus electricus; Homo sapiens
CHEMBL3765293,5,5,O=c1cc(Cl)c2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2o1,IC50,IC50,1,2016,2016,4.47,5.83,1.36,CHEMBL5763; CHEMBL4078; CHEMBL220; CHEMBL1914; CHEMBL2039,Cholinesterase; Acetylcholinesterase; Amine oxidase [flavin-containing] B,Equus caballus; Electrophorus electricus; Homo sapiens
CHEMBL397420,5,5,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,AC50,AC50,1,2023,2023,4.7,5.64,0.94,CHEMBL4042; CHEMBL3401; CHEMBL229; CHEMBL240; CHEMBL2034,Prostaglandin G/H synthase 1; Nuclear receptor subfamily 1 group I member 2; Alpha-1A adrenergic receptor; Voltage-gated inwardly rectifying potassium channel KCNH2; Glucocorticoid receptor,Rattus norvegicus; Homo sapiens
CHEMBL4208961,5,5,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4Br)cc3)ccc12.[Br-],IC50,IC50,1,2017,2017,5.08,9.32,4.24,CHEMBL5763; CHEMBL4078; CHEMBL220; CHEMBL2039; CHEMBL1914,Cholinesterase; Acetylcholinesterase; Amine oxidase [flavin-containing] B,Equus caballus; Electrophorus electricus; Homo sapiens
CHEMBL4217755,5,5,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccc(F)cc4)cc3)ccc12.[Br-],IC50,IC50,1,2017,2017,5.0,8.53,3.53,CHEMBL5763; CHEMBL4078; CHEMBL220; CHEMBL1951; CHEMBL2039,Cholinesterase; Acetylcholinesterase; Amine oxidase [flavin-containing] A; Amine oxidase [flavin-containing] B,Equus caballus; Electrophorus electricus; Homo sapiens
CHEMBL4437551,5,5,Cc1cc(C)c(S(=O)(=O)N2CCN(Cn3cc4c(=O)oc5ccccc5c4n3)CC2)c(C)c1,IC50,IC50,1,2019,2019,5.13,6.92,1.79,CHEMBL4005; CHEMBL3267; CHEMBL3130; CHEMBL3145; CHEMBL2842,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform; Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform; Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform; Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform; Serine/threonine-protein kinase mTOR",Homo sapiens
CHEMBL4450045,5,5,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(CO)c4)CC3)cc2oc1=O,IC50,IC50,1,2019,2019,5.72,7.12,1.4,CHEMBL2039; CHEMBL4078; CHEMBL5763; CHEMBL220; CHEMBL1951,Amine oxidase [flavin-containing] B; Acetylcholinesterase; Cholinesterase; Amine oxidase [flavin-containing] A,Homo sapiens; Electrophorus electricus; Equus caballus
CHEMBL4452143,5,5,O=c1oc2ccccc2c2nn(CN3CCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)CC3)cc12,IC50,IC50,1,2019,2019,5.09,5.64,0.55,CHEMBL3267; CHEMBL4005; CHEMBL3145; CHEMBL3130; CHEMBL2842,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform; Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform; Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform; Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform; Serine/threonine-protein kinase mTOR",Homo sapiens
CHEMBL4468039,5,5,O=c1oc2ccccc2c2nn(CN3CCN(S(=O)(=O)c4ccc(Cl)c([N+](=O)[O-])c4)CC3)cc12,IC50,IC50,1,2019,2019,5.03,8.05,3.02,CHEMBL4005; CHEMBL3267; CHEMBL3145; CHEMBL3130; CHEMBL2842,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform; Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform; Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform; Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform; Serine/threonine-protein kinase mTOR",Homo sapiens
CHEMBL4635964,5,5,Cc1cn([C@H]2C[C@H](n3cc(COc4ccc5oc(=O)ccc5c4)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,Ki,Ki,1,2020,2020,5.18,8.44,3.26,CHEMBL3242; CHEMBL2326; CHEMBL4789; CHEMBL3969; CHEMBL3594,"Carbonic anhydrase 12; Carbonic anhydrase 7; Carbonic anhydrase 5A, mitochondrial; Carbonic anhydrase 5B, mitochondrial; Carbonic anhydrase 9",Homo sapiens
CHEMBL4639447,5,5,Cc1cn([C@H]2C[C@H](n3cc(CCCOc4ccc5oc(=O)ccc5c4)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,Ki,Ki,1,2020,2020,6.18,9.15,2.97,CHEMBL2326; CHEMBL3242; CHEMBL3594; CHEMBL3969; CHEMBL4789,"Carbonic anhydrase 7; Carbonic anhydrase 12; Carbonic anhydrase 9; Carbonic anhydrase 5B, mitochondrial; Carbonic anhydrase 5A, mitochondrial",Homo sapiens
CHEMBL4644555,5,5,Cc1cn([C@H]2C[C@H](n3cc(CCCOc4ccc5ccc(=O)oc5c4)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,Ki,Ki,1,2020,2020,5.53,9.22,3.69,CHEMBL2326; CHEMBL3242; CHEMBL3969; CHEMBL4789; CHEMBL3594,"Carbonic anhydrase 7; Carbonic anhydrase 12; Carbonic anhydrase 5B, mitochondrial; Carbonic anhydrase 5A, mitochondrial; Carbonic anhydrase 9",Homo sapiens
CHEMBL4644661,5,5,Cc1cn([C@H]2C[C@H](n3cc(COc4ccc5ccc(=O)oc5c4)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,Ki,Ki,1,2020,2020,5.31,8.46,3.15,CHEMBL3242; CHEMBL2326; CHEMBL3969; CHEMBL4789; CHEMBL3594,"Carbonic anhydrase 12; Carbonic anhydrase 7; Carbonic anhydrase 5B, mitochondrial; Carbonic anhydrase 5A, mitochondrial; Carbonic anhydrase 9",Homo sapiens
CHEMBL479462,5,5,COc1cc2oc(=O)ccc2c2c1C=CC(C)(C)O2,Ki,Ki,1,2013,2013,5.04,5.46,0.42,CHEMBL3594; CHEMBL261; CHEMBL3912; CHEMBL2326; CHEMBL3242,Carbonic anhydrase 9; Carbonic anhydrase 1; Carbonic anhydrase 13; Carbonic anhydrase 7; Carbonic anhydrase 12,Homo sapiens
CHEMBL501358,5,5,COc1c2c(cc3oc(=O)ccc13)OC(C)(C)C=C2,Ki,Ki,1,2013,2013,5.11,6.13,1.02,CHEMBL3594; CHEMBL3242; CHEMBL3912; CHEMBL2326; CHEMBL261,Carbonic anhydrase 9; Carbonic anhydrase 12; Carbonic anhydrase 13; Carbonic anhydrase 7; Carbonic anhydrase 1,Homo sapiens
CHEMBL5083737,5,5,Cc1c(C)c2ccc(OCc3cccc(CN(C)CCCC(F)F)c3)cc2oc1=O,IC50,IC50,1,2022,2022,5.38,6.25,0.87,CHEMBL2039; CHEMBL340; CHEMBL5763; CHEMBL220; CHEMBL1951,Amine oxidase [flavin-containing] B; Cytochrome P450 3A4; Cholinesterase; Acetylcholinesterase; Amine oxidase [flavin-containing] A,Homo sapiens; Equus caballus
CHEMBL5182136,5,5,COc1cc(/C=C/c2cc(=O)oc3c2ccc2oc(-c4cc(OC)cc(OC)c4)cc23)cc(OC)c1,IC50,IC50,1,2022,2022,4.82,5.55,0.73,CHEMBL220; CHEMBL1914; CHEMBL6174; CHEMBL215; CHEMBL4822,Acetylcholinesterase; Cholinesterase; Cytochrome c oxidase subunit 2; Polyunsaturated fatty acid 5-lipoxygenase; Beta-secretase 1,Homo sapiens
CHEMBL52229,5,5,COc1ccc2ccc(=O)oc2c1CC=C(C)C,IC50,IC50,4,1998,2017,4.09,5.8,1.71,CHEMBL5661; CHEMBL4302; CHEMBL215; CHEMBL2949; CHEMBL230,Exportin-1; ATP-dependent translocase ABCB1; Polyunsaturated fatty acid 5-lipoxygenase; Prostaglandin G/H synthase 1; Prostaglandin G/H synthase 2,Homo sapiens; Ovis aries
CHEMBL5402892,5,5,O=c1ccc2ccc(OCc3cn(-c4ccc5c(c4)B(O)OC5)nn3)cc2o1,Ki,Ki,1,2023,2023,5.5,7.15,1.65,CHEMBL2326; CHEMBL3594; CHEMBL205; CHEMBL261; CHEMBL3729,Carbonic anhydrase 7; Carbonic anhydrase 9; Carbonic anhydrase 2; Carbonic anhydrase 1; Carbonic anhydrase 4,Homo sapiens
CHEMBL5423031,5,5,O=c1ccc2ccc(COC(Cn3ccnc3)c3ccc(Cl)cc3Cl)cc2o1,IC50,IC50,1,2023,2023,5.22,7.19,1.97,CHEMBL340; CHEMBL3397; CHEMBL3622; CHEMBL289; CHEMBL3356,Cytochrome P450 3A4; Cytochrome P450 2C9; Cytochrome P450 2C19; Cytochrome P450 2D6; Cytochrome P450 1A2,Homo sapiens
CHEMBL560919,5,5,Cc1c(Cc2ccccc2)c(=O)oc2c(O)c(O)ccc12,EC50; IC50,IC50,1,2009,2009,4.38,5.56,1.18,CHEMBL1293251; CHEMBL2971; CHEMBL4361; CHEMBL2758; CHEMBL5643,ATP-dependent molecular chaperone HSP82; Tyrosine-protein kinase JAK2; Induced myeloid leukemia cell differentiation protein Mcl-1; Mannose-6-phosphate isomerase; DnaC helicase,Candida albicans (strain WO-1) (Yeast); Homo sapiens; Staphylococcus aureus
CHEMBL5632713,5,5,COc1cc2cc(C(=O)Oc3ccc4cc(C(=N)N)ccc4c3)c(=O)oc2cc1OC,Ki,Ki,1,2023,2023,4.88,7.21,2.33,CHEMBL2821; CHEMBL204; CHEMBL1801; CHEMBL2820; CHEMBL244,Coagulation factor XII; Prothrombin; Plasminogen; Coagulation factor XI; Coagulation factor X,Homo sapiens
CHEMBL5771742,5,5,CC(C)(C)OC(=O)NCCCOc1c2ccoc2cc2oc(=O)ccc12,IC50,IC50,0,2022,2022,4.06,5.8,1.74,CHEMBL2231; CHEMBL289; CHEMBL5792; CHEMBL3622; CHEMBL4729,Cytochrome P450 1A1; Cytochrome P450 2D6; Cytochrome P450 3A43; Cytochrome P450 2C19; Cytochrome P450 2B6,Homo sapiens
CHEMBL75121,17,4,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC,Ki; IC50,IC50,12,2003,2018,4.31,7.66,3.35,CHEMBL220; CHEMBL4078; CHEMBL5763; CHEMBL1914,Acetylcholinesterase; Cholinesterase,Homo sapiens; Electrophorus electricus; Equus caballus
CHEMBL108697,10,4,Cc1c(C)c2ccc(OCc3cccc(F)c3)cc2oc1=O,IC50,IC50,5,2000,2018,5.52,9.04,3.52,CHEMBL2039; CHEMBL2993; CHEMBL3358; CHEMBL220,Amine oxidase [flavin-containing] B; Amine oxidase [flavin-containing] A; Acetylcholinesterase,Homo sapiens; Rattus norvegicus
CHEMBL2314726,10,4,COc1cc2cc(NC(=O)[C@H]3CCC[C@@H](NCc4ccccc4)C3)c(=O)oc2cc1OC,IC50; Ki,IC50,2,2013,2020,4.48,8.12,3.64,CHEMBL4768; CHEMBL220; CHEMBL1914; CHEMBL5763,Acetylcholinesterase; Cholinesterase,Bos taurus; Homo sapiens; Equus caballus
CHEMBL111309,9,4,Cc1c(C)c2ccc(OCc3ccccc3)cc2oc1=O,IC50,IC50,4,2000,2018,5.48,8.97,3.49,CHEMBL2039; CHEMBL2993; CHEMBL3358; CHEMBL220,Amine oxidase [flavin-containing] B; Amine oxidase [flavin-containing] A; Acetylcholinesterase,Homo sapiens; Rattus norvegicus
CHEMBL18966,9,4,Cc1ccc(COc2ccc3c(C)c(C)c(=O)oc3c2)cc1,IC50,IC50,5,1994,2018,5.43,9.05,3.62,CHEMBL2993; CHEMBL2039; CHEMBL3358; CHEMBL220,Amine oxidase [flavin-containing] B; Amine oxidase [flavin-containing] A; Acetylcholinesterase,Rattus norvegicus; Homo sapiens
CHEMBL276076,9,4,Cc1c(C)c2ccc(OCc3ccc(F)cc3)cc2oc1=O,IC50,IC50,5,1994,2018,5.52,9.4,3.88,CHEMBL2993; CHEMBL2039; CHEMBL3358; CHEMBL220,Amine oxidase [flavin-containing] B; Amine oxidase [flavin-containing] A; Acetylcholinesterase,Rattus norvegicus; Homo sapiens
CHEMBL1529932,8,4,CNc1nnc(-c2cc3ccccc3oc2=O)s1,IC50,IC50,0,,,4.59,5.89,1.3,CHEMBL5573; CHEMBL3151; CHEMBL3402; CHEMBL5979,"Intestinal-type alkaline phosphatase; Alkaline phosphatase, germ cell type; Alkaline phosphatase, tissue-nonspecific isozyme",Homo sapiens; Mus musculus
CHEMBL3092189,8,4,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3ccc(OC(=O)N(C)C)cc3oc2=O)c1,IC50,IC50,2,2013,2014,4.02,6.96,2.94,CHEMBL3587; CHEMBL1906; CHEMBL340; CHEMBL3397,Dual specificity mitogen-activated protein kinase kinase 1; RAF proto-oncogene serine/threonine-protein kinase; Cytochrome P450 3A4; Cytochrome P450 2C9,Homo sapiens
CHEMBL3092195,8,4,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,IC50,IC50,2,2013,2014,4.58,7.64,3.06,CHEMBL1906; CHEMBL3587; CHEMBL340; CHEMBL3397,RAF proto-oncogene serine/threonine-protein kinase; Dual specificity mitogen-activated protein kinase kinase 1; Cytochrome P450 3A4; Cytochrome P450 2C9,Homo sapiens
CHEMBL3805222,8,4,C/C(=N\Nc1ccc(S(N)(=O)=O)cc1)c1cc2ccccc2oc1=O,Ki,Ki,2,2016,2021,6.66,8.36,1.7,CHEMBL3242; CHEMBL205; CHEMBL3594; CHEMBL261,Carbonic anhydrase 12; Carbonic anhydrase 2; Carbonic anhydrase 9; Carbonic anhydrase 1,Homo sapiens
CHEMBL3805919,8,4,C/C(=N\Nc1ccc(S(N)(=O)=O)cc1)c1cc2cc(Br)ccc2oc1=O,Ki,Ki,2,2016,2021,5.76,9.21,3.45,CHEMBL3242; CHEMBL261; CHEMBL3594; CHEMBL205,Carbonic anhydrase 12; Carbonic anhydrase 1; Carbonic anhydrase 9; Carbonic anhydrase 2,Homo sapiens
CHEMBL4072941,8,4,Cc1oc2cc3oc(=O)c(C)c(C)c3cc2c1C,Ki; IC50,IC50,2,2017,2021,6.48,7.46,0.98,CHEMBL1935; CHEMBL3579; CHEMBL4881; CHEMBL3112384,"Aldehyde dehydrogenase, mitochondrial; Retinaldehyde dehydrogenase 3; Aldehyde dehydrogenase X, mitochondrial; Retinal dehydrogenase 2",Homo sapiens
CHEMBL109085,7,4,Cc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1,IC50,IC50,4,2000,2018,5.48,8.92,3.44,CHEMBL2039; CHEMBL2993; CHEMBL220; CHEMBL3358,Amine oxidase [flavin-containing] B; Acetylcholinesterase; Amine oxidase [flavin-containing] A,Homo sapiens; Rattus norvegicus
CHEMBL111310,7,4,COc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1,IC50,IC50,4,2000,2018,5.52,8.78,3.26,CHEMBL2039; CHEMBL2993; CHEMBL3358; CHEMBL220,Amine oxidase [flavin-containing] B; Amine oxidase [flavin-containing] A; Acetylcholinesterase,Homo sapiens; Rattus norvegicus
CHEMBL2047528,7,4,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,IC50,IC50,2,2012,2016,5.39,8.8,3.41,CHEMBL1914; CHEMBL3229; CHEMBL220; CHEMBL2243,Cholinesterase; Fatty-acid amide hydrolase 1; Acetylcholinesterase,Homo sapiens; Rattus norvegicus
CHEMBL2181540,7,4,CCCCCCC(C)(C)c1cc(O)c2cc(Cc3ccccc3O)c(=O)oc2c1,EC50; Ki; IC50,Ki,3,2012,2021,4.8,7.27,2.47,CHEMBL253; CHEMBL218; CHEMBL1075322; CHEMBL2384898,Cannabinoid receptor 2; Cannabinoid receptor 1; G-protein coupled receptor 55; N-arachidonyl glycine receptor,Homo sapiens
CHEMBL4084690,7,4,O=C1CCc2ccc(OCCCCN3CCCN(c4ccc(O)c5oc(=O)ccc45)CC3)cc2N1,Ki; EC50,Ki,1,2017,2017,5.3,7.43,2.13,CHEMBL217; CHEMBL234; CHEMBL224; CHEMBL219,D(2) dopamine receptor; D(3) dopamine receptor; 5-hydroxytryptamine receptor 2A; D(4) dopamine receptor,Homo sapiens
CHEMBL1310325,6,4,CCN(CC)CCOC(=O)c1ccc(N/C=C(/C#N)c2nc(-c3cc4ccccc4oc3=O)cs2)cc1,IC50,IC50,0,,,4.95,6.26,1.31,CHEMBL1293239; CHEMBL1795093; CHEMBL6089; CHEMBL1293240,Bcl-2-related protein A1; Apoptotic protease-activating factor 1; Ubiquitin-conjugating enzyme E2 N; Plectin,Mus musculus; Homo sapiens
CHEMBL1507250,6,4,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1S(=O)(=O)N(C)C,AC50; IC50,AC50,0,,,6.8,7.52,0.72,CHEMBL1741165; CHEMBL5567; CHEMBL2146304; CHEMBL1741176,Microphthalmia-associated transcription factor; Luciferin 4-monooxygenase; DNA damage-inducible transcript 3 protein; X-box-binding protein 1,Homo sapiens; Photinus pyralis; Mus musculus
CHEMBL2177264,6,4,CCCCCCC(C)(C)c1cc(O)c2cc(Cc3ccccc3)c(=O)oc2c1,IC50; Ki,Ki,3,2012,2021,5.09,6.45,1.36,CHEMBL1075322; CHEMBL253; CHEMBL218; CHEMBL2384898,G-protein coupled receptor 55; Cannabinoid receptor 2; Cannabinoid receptor 1; N-arachidonyl glycine receptor,Homo sapiens
CHEMBL4464759,6,4,Cc1c(C)c2ccc(OCC3CCN(CCCO)CC3)cc2oc1=O,IC50; Kd,IC50,2,2019,2022,4.5,6.32,1.82,CHEMBL2039; CHEMBL220; CHEMBL4078; CHEMBL3253,Amine oxidase [flavin-containing] B; Acetylcholinesterase; Albumin,Homo sapiens; Electrophorus electricus
CHEMBL5082824,6,4,CN(CCCC(F)F)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,IC50; Ki; Kd,IC50,1,2022,2022,4.95,8.09,3.14,CHEMBL2039; CHEMBL220; CHEMBL340; CHEMBL3253,Amine oxidase [flavin-containing] B; Acetylcholinesterase; Cytochrome P450 3A4; Albumin,Homo sapiens
CHEMBL1313807,5,4,Cc1c(CCC(=O)O)c(=O)oc2c(C)c3occ(-c4ccc(Br)cc4)c3cc12,IC50,IC50,0,,,4.16,5.45,1.29,CHEMBL1795098; CHEMBL2635; CHEMBL1293311; CHEMBL5511,Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1; Dual specificity protein phosphatase 3; Envelope glycoprotein gp160; Dual specificity protein phosphatase 6,Homo sapiens; Human immunodeficiency virus 1; Rattus norvegicus
CHEMBL1381306,5,4,COc1ccc2c(c1)c(=O)oc1cc(OCC(=O)N3CCC(C)CC3)ccc12,IC50,IC50,0,,,4.5,5.28,0.78,CHEMBL242; CHEMBL206; CHEMBL1741179; CHEMBL1293229,Estrogen receptor beta; Estrogen receptor; DNA dC->dU-editing enzyme APOBEC-3A; Nuclear receptor subfamily 4immunitygroup A member 1,Homo sapiens
CHEMBL1418096,5,4,O=c1oc2c(O)cccc2cc1-c1nc2ccccc2[nH]1,IC50,IC50,0,,,5.58,6.22,0.64,CHEMBL1741207; CHEMBL1741213; CHEMBL2334; CHEMBL1741215,Sentrin-specific protease 8; Sentrin-specific protease 7; Caspase-3; Sentrin-specific protease 6,Homo sapiens
CHEMBL1425421,5,4,Cc1cc(OCc2cc(C(=O)O)oc2C)c2c3c(c(=O)oc2c1)CCCC3,IC50,IC50,0,,,4.18,6.24,2.06,CHEMBL1293246; CHEMBL4426; CHEMBL1741221; CHEMBL4117,Beta Lactamase; Phospholipase A2; Cysteine protease ATG4B; Aminopeptidase N,Pseudomonas aeruginosa; Homo sapiens; Plasmodium falciparum FcB1/Columbia
CHEMBL142799,5,4,O=c1oc2cc(OCc3ccccc3)ccc2c2c1CCC2,IC50,IC50,3,2000,2016,5.04,9.04,4.0,CHEMBL2039; CHEMBL2993; CHEMBL3358; CHEMBL1075138,Amine oxidase [flavin-containing] B; Amine oxidase [flavin-containing] A; Tyrosyl-DNA phosphodiesterase 1,Homo sapiens; Rattus norvegicus
CHEMBL146222,5,4,O=c1oc2cc(OCc3ccccc3)ccc2c2c1CCCC2,IC50,IC50,3,2000,2016,5.25,8.75,3.5,CHEMBL2039; CHEMBL2993; CHEMBL3358; CHEMBL1075138,Amine oxidase [flavin-containing] B; Amine oxidase [flavin-containing] A; Tyrosyl-DNA phosphodiesterase 1,Homo sapiens; Rattus norvegicus
CHEMBL1603147,5,4,COc1ccc(C(CC(=O)N2CCCC(C)C2)c2c(OC)cc(OC)c3c(-c4ccccc4)cc(=O)oc23)cc1,IC50; EC50,IC50,0,,,4.38,5.1,0.72,CHEMBL1795098; CHEMBL1293274; CHEMBL1293228; CHEMBL1293286,Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1; Eukaryotic translation initiation factor 4H; Streptokinase A; Polyadenylate-binding protein 1,Homo sapiens; Streptococcus pyogenes serotype M1
CHEMBL1946917,5,4,O=c1oc2cc(O)ccc2c2c1[nH]c1ccc(O)cc12,IC50,IC50,3,2012,2022,6.14,9.52,3.38,CHEMBL2292; CHEMBL1781; CHEMBL5508; CHEMBL4036,Dual specificity tyrosine-phosphorylation-regulated kinase 1A; DNA topoisomerase 1; Cyclin-dependent kinase 5,Homo sapiens; Rattus norvegicus
CHEMBL2047529,5,4,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCCCN2CCOCC2)c1,IC50,IC50,1,2012,2012,4.83,7.95,3.12,CHEMBL1914; CHEMBL220; CHEMBL3229; CHEMBL2243,Cholinesterase; Acetylcholinesterase; Fatty-acid amide hydrolase 1,Homo sapiens; Rattus norvegicus
