molecule_chembl_id,target_chembl_id,record_count,canonical_smiles,target_name,target_organism,uniprot_accession,endpoint_types,dominant_endpoint,doi_count,year_min,year_max,pchembl_min,pchembl_max,pchembl_range
CHEMBL1870203,CHEMBL5508,1,C=C(C)[C@@H](O)COc1c2ccoc2cc2oc(=O)ccc12,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Rattus norvegicus,Q63470,AC50,AC50,0,,,5.04,5.04,0.0
CHEMBL1878306,CHEMBL2731,1,COc1ccc(C2=CC(c3ccc4c(c3)OCO4)c3c(c4ccccc4oc3=O)O2)cc1OC,Galanin receptor type 3,Homo sapiens,Q53YJ4,IC50,IC50,0,,,5.24,5.24,0.0
CHEMBL1881564,CHEMBL1287620,1,Cc1cc(=O)oc2cc(OCC(=O)N3CCCC3)ccc12,Fructose-bisphosphate aldolase,Mycobacterium tuberculosis,P9WQA3,IC50,IC50,0,,,5.6,5.6,0.0
CHEMBL18832,CHEMBL2993,1,Cc1nnc(COc2ccc3c(C)c(C)c(=O)oc3c2)o1,Amine oxidase [flavin-containing] B,Rattus norvegicus,Q5EBB5,IC50,IC50,1,1994,1994,7.82,7.82,0.0
CHEMBL18832,CHEMBL3358,1,Cc1nnc(COc2ccc3c(C)c(C)c(=O)oc3c2)o1,Amine oxidase [flavin-containing] A,Rattus norvegicus,Q63817,IC50,IC50,1,1994,1994,5.25,5.25,0.0
CHEMBL1884473,CHEMBL2362980,1,CC(=CCOc1ccc2ccc(=O)oc2c1)C1=CC(=O)C(C)(C)O1,Paired box protein Pax-8,Homo sapiens,Q96J49,AC50,AC50,0,,,5.3,5.3,0.0
CHEMBL1892379,CHEMBL1287620,1,CC(Oc1ccc2c(c1)oc(=O)c1ccccc12)C(=O)NCCCN1CCOCC1,Fructose-bisphosphate aldolase,Mycobacterium tuberculosis,P9WQA3,IC50,IC50,0,,,5.82,5.82,0.0
CHEMBL18966,CHEMBL2039,1,Cc1ccc(COc2ccc3c(C)c(C)c(=O)oc3c2)cc1,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2006,2006,8.86,8.86,0.0
CHEMBL18966,CHEMBL220,1,Cc1ccc(COc2ccc3c(C)c(C)c(=O)oc3c2)cc1,Acetylcholinesterase,Homo sapiens,Q9BXP7,IC50,IC50,1,2018,2018,5.52,5.52,0.0
CHEMBL189704,CHEMBL273,1,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(=O)ccc5c4)CC3)c2c1,5-hydroxytryptamine receptor 1A,Rattus norvegicus,P19327,IC50,IC50,1,2004,2004,10.0,10.0,0.0
CHEMBL189704,CHEMBL313,1,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(=O)ccc5c4)CC3)c2c1,Sodium-dependent serotonin transporter,Rattus norvegicus,P31652,IC50,IC50,1,2004,2004,9.15,9.15,0.0
CHEMBL189704,CHEMBL339,1,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(=O)ccc5c4)CC3)c2c1,D(2) dopamine receptor,Rattus norvegicus,P61169,IC50,IC50,1,2004,2004,6.13,6.13,0.0
CHEMBL18978,CHEMBL2039,1,Cc1c(C)c2ccc(OS(=O)(=O)c3ccccc3)cc2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2006,2006,7.8,7.8,0.0
CHEMBL1897949,CHEMBL3411,1,Cc1c(CCC(=O)O)c(=O)oc2cc(OCc3cccc(F)c3)ccc12,CAAX prenyl protease 2,Homo sapiens,Q9Y256,AC50,AC50,0,,,4.92,4.92,0.0
CHEMBL19004,CHEMBL2039,1,Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2015,2015,9.05,9.05,0.0
CHEMBL19004,CHEMBL2993,1,Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,Amine oxidase [flavin-containing] B,Rattus norvegicus,Q5EBB5,IC50,IC50,1,1994,1994,9.05,9.05,0.0
CHEMBL191528,CHEMBL2186,1,CCOc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 13,Mus musculus,Q9D6N1,Ki,Ki,1,2010,2010,5.31,5.31,0.0
CHEMBL191528,CHEMBL2326,1,CCOc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 7,Homo sapiens,Q86YU0,Ki,Ki,1,2010,2010,5.11,5.11,0.0
CHEMBL191528,CHEMBL261,1,CCOc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 1,Homo sapiens,P00915,Ki,Ki,1,2010,2010,4.5,4.5,0.0
CHEMBL191528,CHEMBL3025,1,CCOc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 6,Homo sapiens,Q9UF03,Ki,Ki,1,2010,2010,4.08,4.08,0.0
CHEMBL191528,CHEMBL3242,1,CCOc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2010,2010,5.09,5.09,0.0
CHEMBL191528,CHEMBL3356,1,CCOc1ccc2ccc(=O)oc2c1,Cytochrome P450 1A2,Homo sapiens,Q9UK49,IC50,IC50,1,2023,2023,5.11,5.11,0.0
CHEMBL191528,CHEMBL3510,1,CCOc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 14,Homo sapiens,Q9ULX7,Ki,Ki,1,2010,2010,5.05,5.05,0.0
CHEMBL191528,CHEMBL3594,1,CCOc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2010,2010,5.02,5.02,0.0
CHEMBL191528,CHEMBL3729,1,CCOc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 4,Homo sapiens,Q6FHI7,Ki,Ki,1,2010,2010,4.45,4.45,0.0
CHEMBL191528,CHEMBL3969,1,CCOc1ccc2ccc(=O)oc2c1,"Carbonic anhydrase 5B, mitochondrial",Homo sapiens,Q9Y2D0,Ki,Ki,1,2010,2010,5.05,5.05,0.0
CHEMBL191528,CHEMBL4789,1,CCOc1ccc2ccc(=O)oc2c1,"Carbonic anhydrase 5A, mitochondrial",Homo sapiens,P35218,Ki,Ki,1,2010,2010,4.53,4.53,0.0
CHEMBL191528,CHEMBL5973,1,CCOc1ccc2ccc(=O)oc2c1,Carbonic anhydrase 15,Mus musculus,Q99N23,Ki,Ki,1,2010,2010,6.0,6.0,0.0
CHEMBL1915315,CHEMBL242,1,O=c1oc2cc(O)ccc2cc1-c1ccc(O)cc1,Estrogen receptor beta,Homo sapiens,Q9UQK9,EC50,EC50,1,2017,2017,6.27,6.27,0.0
CHEMBL1917495,CHEMBL2039,1,COc1ccc(-c2c(O)c3ccccc3oc2=O)cc1,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2012,2012,4.16,4.16,0.0
CHEMBL191979,CHEMBL3212,1,O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccccc3)cc2)Oc2ccccc21,Vitamin K epoxide reductase complex subunit 1,Bos taurus,Q6B4J2,IC50,IC50,1,2005,2005,7.4,7.4,0.0
CHEMBL19240,CHEMBL4234,1,Cc1c(C)c2ccc(O)cc2oc1=O,17-beta-hydroxysteroid dehydrogenase type 3,Homo sapiens,Q5U0Q6,IC50,IC50,1,2010,2010,6.68,6.68,0.0
CHEMBL1927183,CHEMBL280,1,O=C(O)c1cccc(-n2cc(-c3cc4ccccc4oc3=O)[nH]c2=S)c1,Collagenase 3,Homo sapiens,Q6NWN6,IC50,IC50,1,2012,2012,4.85,4.85,0.0
CHEMBL1927183,CHEMBL333,1,O=C(O)c1cccc(-n2cc(-c3cc4ccccc4oc3=O)[nH]c2=S)c1,72 kDa type IV collagenase,Homo sapiens,Q9UCJ8,IC50,IC50,1,2012,2012,4.17,4.17,0.0
CHEMBL1927183,CHEMBL3869,1,O=C(O)c1cccc(-n2cc(-c3cc4ccccc4oc3=O)[nH]c2=S)c1,Matrix metalloproteinase-14,Homo sapiens,Q92678,IC50,IC50,1,2012,2012,4.29,4.29,0.0
CHEMBL1927204,CHEMBL280,1,COc1cccc2cc(-c3cn(-c4cccc(C(=O)O)c4)c(=S)[nH]3)c(=O)oc12,Collagenase 3,Homo sapiens,Q6NWN6,IC50,IC50,1,2012,2012,5.28,5.28,0.0
CHEMBL1927205,CHEMBL280,1,COc1ccc2oc(=O)c(-c3cn(-c4cccc(C(=O)O)c4)c(=S)[nH]3)cc2c1,Collagenase 3,Homo sapiens,Q6NWN6,IC50,IC50,1,2012,2012,5.5,5.5,0.0
CHEMBL1927206,CHEMBL280,1,O=C(O)c1cccc(-n2cc(-c3cc4cccc(O)c4oc3=O)[nH]c2=S)c1,Collagenase 3,Homo sapiens,Q6NWN6,IC50,IC50,1,2012,2012,5.26,5.26,0.0
CHEMBL1927207,CHEMBL280,1,O=C(O)c1cccc(-n2cc(-c3cc4cc(Cl)ccc4oc3=O)[nH]c2=S)c1,Collagenase 3,Homo sapiens,Q6NWN6,IC50,IC50,1,2012,2012,5.58,5.58,0.0
CHEMBL1927208,CHEMBL280,1,COc1cc(Cl)cc2cc(-c3cn(-c4cccc(C(=O)O)c4)c(=S)[nH]3)c(=O)oc12,Collagenase 3,Homo sapiens,Q6NWN6,IC50,IC50,1,2012,2012,5.31,5.31,0.0
CHEMBL1927209,CHEMBL280,1,C=CCc1cc(OC)c2oc(=O)c(-c3cn(-c4cccc(C(=O)O)c4)c(=S)[nH]3)cc2c1,Collagenase 3,Homo sapiens,Q6NWN6,IC50,IC50,1,2012,2012,5.31,5.31,0.0
CHEMBL193416,CHEMBL4586,1,O=c1ccc2ccc(O)c(CN3CCCCC3)c2o1,Seed linoleate 13S-lipoxygenase-1,Glycine max,P08170,IC50,IC50,1,2005,2005,4.43,4.43,0.0
CHEMBL1934197,CHEMBL4822,1,COc1c2ccoc2c(OC/C=C(\C)CCC=C(C)C)c2oc(=O)ccc12,Beta-secretase 1,Homo sapiens,P56817,IC50,IC50,1,2012,2012,4.96,4.96,0.0
CHEMBL1934673,CHEMBL2039,1,COc1ccc(-c2c(O)c3cc(C)ccc3oc2=O)cc1,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2012,2012,4.49,4.49,0.0
CHEMBL1934675,CHEMBL2039,1,COc1ccc(-c2c(O)c3ccccc3oc2=O)cc1Cl,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2012,2012,5.03,5.03,0.0
CHEMBL1934676,CHEMBL2039,1,COc1ccc(-c2c(O)c3cc(C)ccc3oc2=O)cc1Cl,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2012,2012,4.37,4.37,0.0
CHEMBL1934677,CHEMBL2039,1,COc1ccc(-c2c(O)c3cc(Cl)ccc3oc2=O)cc1Cl,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2012,2012,5.55,5.55,0.0
CHEMBL1935087,CHEMBL4685,1,N/C(=N/OC(=O)c1cc2ccccc2oc1=O)c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,"Indoleamine 2,3-dioxygenase 1",Homo sapiens,Q540B4,IC50,IC50,1,2012,2012,4.7,4.7,0.0
CHEMBL193594,CHEMBL2334,1,COc1ccc(N/C=C(\C#N)c2nc(-c3cc4ccccc4oc3=O)cs2)c(OC)c1,Caspase-3,Homo sapiens,P42574,IC50,IC50,1,2005,2005,4.52,4.52,0.0
CHEMBL1938469,CHEMBL3242,1,Cc1cc(=O)oc2cc(O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)ccc12,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2011,2011,6.74,6.74,0.0
CHEMBL1938469,CHEMBL3594,1,Cc1cc(=O)oc2cc(O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)ccc12,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2011,2011,6.7,6.7,0.0
CHEMBL1938470,CHEMBL3242,1,Cc1cc(=O)oc2cc(O[C@@H]3OC[C@@H](O)[C@@H](O)[C@H]3O)ccc12,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2011,2011,7.28,7.28,0.0
CHEMBL1938470,CHEMBL3594,1,Cc1cc(=O)oc2cc(O[C@@H]3OC[C@@H](O)[C@@H](O)[C@H]3O)ccc12,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2011,2011,5.5,5.5,0.0
CHEMBL1938471,CHEMBL261,1,Cc1cc(=O)oc2cc(O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)ccc12,Carbonic anhydrase 1,Homo sapiens,P00915,Ki,Ki,1,2011,2011,5.47,5.47,0.0
CHEMBL1938471,CHEMBL3242,1,Cc1cc(=O)oc2cc(O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)ccc12,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2011,2011,6.98,6.98,0.0
CHEMBL1938471,CHEMBL3594,1,Cc1cc(=O)oc2cc(O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)ccc12,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2011,2011,6.46,6.46,0.0
CHEMBL1938472,CHEMBL205,1,Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)ccc12,Carbonic anhydrase 2,Homo sapiens,P00918,Ki,Ki,1,2011,2011,6.23,6.23,0.0
CHEMBL1938472,CHEMBL261,1,Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)ccc12,Carbonic anhydrase 1,Homo sapiens,P00915,Ki,Ki,1,2011,2011,6.06,6.06,0.0
CHEMBL1938472,CHEMBL3242,1,Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)ccc12,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2011,2011,7.0,7.0,0.0
CHEMBL1938472,CHEMBL3594,1,Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)ccc12,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2011,2011,6.09,6.09,0.0
CHEMBL1938473,CHEMBL205,1,COc1cc2oc(=O)ccc2cc1C(O)CC(C)C,Carbonic anhydrase 2,Homo sapiens,P00918,Ki,Ki,1,2011,2011,7.23,7.23,0.0
CHEMBL1938473,CHEMBL261,1,COc1cc2oc(=O)ccc2cc1C(O)CC(C)C,Carbonic anhydrase 1,Homo sapiens,P00915,Ki,Ki,1,2011,2011,7.11,7.11,0.0
CHEMBL1938473,CHEMBL3242,1,COc1cc2oc(=O)ccc2cc1C(O)CC(C)C,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2011,2011,4.31,4.31,0.0
CHEMBL1938473,CHEMBL3594,1,COc1cc2oc(=O)ccc2cc1C(O)CC(C)C,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2011,2011,4.26,4.26,0.0
CHEMBL1940735,CHEMBL3199,1,COc1cc2oc(=O)c(C)c(C)c2cc1OCCCN1CCN(c2ccccc2OC)CC1.Cl,Acetylcholinesterase,Rattus norvegicus,P37136,IC50,IC50,1,2012,2012,6.44,6.44,0.0
CHEMBL1940736,CHEMBL220,1,COc1ccccc1NCc1cc(=O)oc2cc3oc4ccccc4c3cc12,Acetylcholinesterase,Homo sapiens,Q9BXP7,IC50,IC50,1,2012,2012,6.72,6.72,0.0
CHEMBL1940737,CHEMBL220,1,COc1cc2c(C)c(OC)c(=O)oc2cc1OCCCCOc1cc(O)cc(N(C)C)c1,Acetylcholinesterase,Homo sapiens,Q9BXP7,IC50,IC50,1,2012,2012,6.56,6.56,0.0
CHEMBL1940738,CHEMBL220,1,COc1cc2oc(=O)c(OCCCCOc3cc(O)cc(N(C)C)c3)c(C)c2cc1OC,Acetylcholinesterase,Homo sapiens,Q9BXP7,IC50,IC50,1,2012,2012,9.63,9.63,0.0
CHEMBL194450,CHEMBL4586,1,CCCCCNCc1c(O)ccc2ccc(=O)oc12,Seed linoleate 13S-lipoxygenase-1,Glycine max,P08170,IC50,IC50,1,2005,2005,4.23,4.23,0.0
CHEMBL1944663,CHEMBL5508,1,CCCOc1cccc2[nH]c3c(=O)oc4ccc(O)cc4c3c12,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Rattus norvegicus,Q63470,IC50,IC50,1,2012,2012,5.77,5.77,0.0
CHEMBL194564,CHEMBL240,1,O=c1cc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc2o1,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,Q9H3P0,IC50,IC50,1,2005,2005,5.65,5.65,0.0
CHEMBL1946916,CHEMBL5508,1,O=c1oc2cc(O)ccc2c2c1[nH]c1ccccc12,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Rattus norvegicus,Q63470,IC50,IC50,1,2012,2012,6.3,6.3,0.0
CHEMBL1946917,CHEMBL1781,1,O=c1oc2cc(O)ccc2c2c1[nH]c1ccc(O)cc12,DNA topoisomerase 1,Homo sapiens,Q9UJN0,IC50,IC50,1,2021,2021,7.42,7.42,0.0
CHEMBL1946917,CHEMBL4036,1,O=c1oc2cc(O)ccc2c2c1[nH]c1ccc(O)cc12,Cyclin-dependent kinase 5,Homo sapiens,Q00535,IC50,IC50,1,2022,2022,6.14,6.14,0.0
CHEMBL1946917,CHEMBL5508,1,O=c1oc2cc(O)ccc2c2c1[nH]c1ccc(O)cc12,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Rattus norvegicus,Q63470,IC50,IC50,1,2012,2012,6.52,6.52,0.0
CHEMBL1946918,CHEMBL5508,1,O=c1oc2cc(O)ccc2c2c1[nH]c1cc(O)ccc12,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Rattus norvegicus,Q63470,IC50,IC50,1,2012,2012,5.5,5.5,0.0
CHEMBL1947105,CHEMBL5508,1,O=c1oc2ccc(O)cc2c2c1[nH]c1ccccc12,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Rattus norvegicus,Q63470,IC50,IC50,1,2012,2012,7.13,7.13,0.0
CHEMBL1947106,CHEMBL5508,1,COc1cccc2[nH]c3c(=O)oc4ccc(O)cc4c3c12,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Rattus norvegicus,Q63470,IC50,IC50,1,2012,2012,6.46,6.46,0.0
CHEMBL1947107,CHEMBL5508,1,Cc1cccc2[nH]c3c(=O)oc4ccc(O)cc4c3c12,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Rattus norvegicus,Q63470,IC50,IC50,1,2012,2012,6.18,6.18,0.0
CHEMBL1947108,CHEMBL5508,1,O=c1oc2ccc(O)cc2c2c1[nH]c1cccc(C(F)(F)F)c12,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Rattus norvegicus,Q63470,IC50,IC50,1,2012,2012,5.68,5.68,0.0
CHEMBL1947110,CHEMBL2292,1,O=c1oc2ccc(O)cc2c2c1[nH]c1ccc(O)cc12,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Homo sapiens,Q9UNM5,IC50,IC50,1,2021,2021,7.17,7.17,0.0
CHEMBL1947110,CHEMBL5508,1,O=c1oc2ccc(O)cc2c2c1[nH]c1ccc(O)cc12,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Rattus norvegicus,Q63470,IC50,IC50,1,2012,2012,7.17,7.17,0.0
CHEMBL1947111,CHEMBL5508,1,O=c1oc2cc(O)c(O)cc2c2c1[nH]c1ccc(O)cc12,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Rattus norvegicus,Q63470,IC50,IC50,1,2012,2012,5.82,5.82,0.0
CHEMBL1947112,CHEMBL5508,1,O=c1oc2ccc(O)cc2c2c1[nH]c1ccc(F)cc12,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Rattus norvegicus,Q63470,IC50,IC50,1,2012,2012,6.68,6.68,0.0
CHEMBL1947114,CHEMBL5508,1,O=c1oc2ccc(O)cc2c2c1[nH]c1cc(O)ccc12,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Rattus norvegicus,Q63470,IC50,IC50,1,2012,2012,5.37,5.37,0.0
CHEMBL1947115,CHEMBL5508,1,Cc1ccc2c(c1)[nH]c1c(=O)oc3ccc(O)cc3c12,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Rattus norvegicus,Q63470,IC50,IC50,1,2012,2012,5.48,5.48,0.0
CHEMBL1947117,CHEMBL5508,1,O=c1oc2ccc(O)cc2c2c1[nH]c1cc3c(cc12)OCO3,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Rattus norvegicus,Q63470,IC50,IC50,1,2012,2012,5.75,5.75,0.0
CHEMBL194961,CHEMBL4586,1,CC(C)CNCc1c(O)ccc2ccc(=O)oc12,Seed linoleate 13S-lipoxygenase-1,Glycine max,P08170,IC50,IC50,1,2005,2005,4.33,4.33,0.0
CHEMBL195020,CHEMBL4586,1,CN1COc2ccc3ccc(=O)oc3c2C1,Seed linoleate 13S-lipoxygenase-1,Glycine max,P08170,IC50,IC50,1,2005,2005,4.38,4.38,0.0
CHEMBL1951641,CHEMBL261,1,CC(=O)Nc1ccc2c(C)cc(=O)oc2c1,Carbonic anhydrase 1,Homo sapiens,P00915,Ki,Ki,1,2012,2012,4.32,4.32,0.0
CHEMBL1951641,CHEMBL3242,1,CC(=O)Nc1ccc2c(C)cc(=O)oc2c1,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2012,2012,6.04,6.04,0.0
CHEMBL1951641,CHEMBL3594,1,CC(=O)Nc1ccc2c(C)cc(=O)oc2c1,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2012,2012,6.41,6.41,0.0
CHEMBL1957184,CHEMBL261,1,O=c1ccc2ccc(OCCO)cc2o1,Carbonic anhydrase 1,Homo sapiens,P00915,Ki,Ki,1,2012,2012,4.61,4.61,0.0
CHEMBL1957184,CHEMBL3242,1,O=c1ccc2ccc(OCCO)cc2o1,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2012,2012,6.2,6.2,0.0
CHEMBL1957184,CHEMBL3594,1,O=c1ccc2ccc(OCCO)cc2o1,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2012,2012,6.04,6.04,0.0
CHEMBL1957185,CHEMBL261,1,Cc1ccc(S(=O)(=O)OCCOc2ccc3ccc(=O)oc3c2)cc1,Carbonic anhydrase 1,Homo sapiens,P00915,Ki,Ki,1,2012,2012,4.18,4.18,0.0
CHEMBL1957185,CHEMBL3242,1,Cc1ccc(S(=O)(=O)OCCOc2ccc3ccc(=O)oc3c2)cc1,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2012,2012,6.05,6.05,0.0
CHEMBL1957185,CHEMBL3594,1,Cc1ccc(S(=O)(=O)OCCOc2ccc3ccc(=O)oc3c2)cc1,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2012,2012,6.28,6.28,0.0
CHEMBL1957186,CHEMBL261,1,O=c1ccc2ccc(OCCF)cc2o1,Carbonic anhydrase 1,Homo sapiens,P00915,Ki,Ki,1,2012,2012,4.37,4.37,0.0
CHEMBL1957186,CHEMBL3242,1,O=c1ccc2ccc(OCCF)cc2o1,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2012,2012,6.23,6.23,0.0
CHEMBL1957186,CHEMBL3594,1,O=c1ccc2ccc(OCCF)cc2o1,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2012,2012,6.17,6.17,0.0
CHEMBL1957187,CHEMBL261,1,Cc1cc(C)cc(NC(=O)Nc2ccc3c(C)cc(=O)oc3c2)c1,Carbonic anhydrase 1,Homo sapiens,P00915,Ki,Ki,1,2012,2012,4.41,4.41,0.0
CHEMBL1957187,CHEMBL3242,1,Cc1cc(C)cc(NC(=O)Nc2ccc3c(C)cc(=O)oc3c2)c1,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2012,2012,6.19,6.19,0.0
CHEMBL1957187,CHEMBL3594,1,Cc1cc(C)cc(NC(=O)Nc2ccc3c(C)cc(=O)oc3c2)c1,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2012,2012,6.21,6.21,0.0
CHEMBL1957188,CHEMBL261,1,Cc1cc(=O)oc2cc(NC(=O)OC(C)(C)C)ccc12,Carbonic anhydrase 1,Homo sapiens,P00915,Ki,Ki,1,2012,2012,4.04,4.04,0.0
CHEMBL1957188,CHEMBL3242,1,Cc1cc(=O)oc2cc(NC(=O)OC(C)(C)C)ccc12,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2012,2012,6.24,6.24,0.0
CHEMBL1957188,CHEMBL3594,1,Cc1cc(=O)oc2cc(NC(=O)OC(C)(C)C)ccc12,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2012,2012,6.01,6.01,0.0
CHEMBL196052,CHEMBL4586,1,O=c1ccc2ccc(O)c(CNCc3ccccc3)c2o1,Seed linoleate 13S-lipoxygenase-1,Glycine max,P08170,IC50,IC50,1,2005,2005,4.36,4.36,0.0
CHEMBL196156,CHEMBL4586,1,O=c1ccc2ccc(O)c(CNCCc3ccccc3)c2o1,Seed linoleate 13S-lipoxygenase-1,Glycine max,P08170,IC50,IC50,1,2005,2005,4.39,4.39,0.0
CHEMBL196272,CHEMBL3471,1,O=C(O)/C=C/c1ccc(O)c(Oc2cc3cc(O)c(O)cc3oc2=O)c1,Human immunodeficiency virus type 1 integrase,Human immunodeficiency virus 1,Q7ZJM1,IC50,IC50,1,2005,2005,6.0,6.0,0.0
CHEMBL1963107,CHEMBL3199,1,COc1cc2oc(=O)c(C)c(C)c2cc1OCCCN1CCN(c2ccccc2OC)CC1,Acetylcholinesterase,Rattus norvegicus,P37136,IC50,IC50,1,2017,2017,6.44,6.44,0.0
CHEMBL196527,CHEMBL4586,1,CCNCc1c(O)ccc2ccc(=O)oc12,Seed linoleate 13S-lipoxygenase-1,Glycine max,P08170,IC50,IC50,1,2005,2005,4.28,4.28,0.0
CHEMBL1968646,CHEMBL2147,1,O=c1oc2ccccc2c2[nH]c(-c3ccccc3)nc12,Serine/threonine-protein kinase pim-1,Homo sapiens,P11309,Ki,Ki,0,,,6.0,6.0,0.0
CHEMBL1968646,CHEMBL2292,1,O=c1oc2ccccc2c2[nH]c(-c3ccccc3)nc12,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Homo sapiens,Q9UNM5,Ki,Ki,0,,,5.8,5.8,0.0
CHEMBL1968646,CHEMBL2828,1,O=c1oc2ccccc2c2[nH]c(-c3ccccc3)nc12,Casein kinase I isoform delta,Homo sapiens,Q9BTN5,Ki,Ki,0,,,5.2,5.2,0.0
