compound_id,UMAP1,UMAP2
CHEMBL3787517,3.5340579,2.322297
CHEMBL278974,2.508876,4.190085
CHEMBL5187253,7.6196866,14.632279
CHEMBL2425844,13.424619,-6.876905
CHEMBL3286721,5.570616,-0.69786996
CHEMBL574145,6.330832,8.230153
CHEMBL4451548,7.025168,-3.312517
CHEMBL4463853,11.896896,2.2781386
CHEMBL514534,1.8697467,3.3717325
CHEMBL1523876,13.40819,1.3977057
CHEMBL4447506,7.2335086,-3.1959593
CHEMBL486219,5.4126754,3.2010489
CHEMBL1530961,4.465981,5.08465
CHEMBL1493400,2.7253077,6.3608913
CHEMBL358644,12.1861925,2.1126595
CHEMBL4174316,13.46604,1.5161473
CHEMBL4205520,3.1446157,1.9916915
CHEMBL199788,11.596325,4.435242
CHEMBL1881564,3.4806027,2.3557029
CHEMBL153425,11.727728,4.449686
CHEMBL3977549,3.6184778,3.4397066
CHEMBL89166,6.4249797,8.566715
CHEMBL1300174,3.7939506,6.651294
CHEMBL177697,7.339777,0.76477766
CHEMBL1499653,20.182058,2.2259204
CHEMBL573052,2.671054,1.3435774
CHEMBL1350520,6.2707705,4.432189
CHEMBL2387243,4.397193,-1.572208
CHEMBL2177253,-1.4338343,5.956334
CHEMBL2387530,-1.4518182,5.9535623
CHEMBL2387230,3.5709677,-1.7432947
CHEMBL1544637,12.933369,0.5012506
CHEMBL1288622,7.7206597,2.4957232
CHEMBL3326707,-3.358936,0.29925472
CHEMBL444449,1.6419007,-1.3898554
CHEMBL1688903,8.669994,10.908712
CHEMBL3403688,-5.5197806,12.201783
CHEMBL3309944,1.5391592,15.690278
CHEMBL122597,8.142538,-0.53845644
CHEMBL69085,10.671498,4.714216
CHEMBL567517,7.2718964,1.9347692
CHEMBL5997397,13.290374,2.3772156
CHEMBL569641,6.143938,8.0037985
CHEMBL3360631,4.003046,12.039957
CHEMBL3360626,4.00582,12.04097
CHEMBL1835823,9.229189,-0.77342147
CHEMBL1978342,7.2544084,8.6306095
CHEMBL91658,5.7869477,-8.844674
CHEMBL3403699,-5.5307236,12.190655
CHEMBL3261213,12.587152,1.5787715
CHEMBL3417304,0.78539073,15.497911
CHEMBL3335050,1.199412,3.6442635
CHEMBL1451018,3.7465162,5.3712068
CHEMBL3335031,1.2049675,3.6294692
CHEMBL3335054,4.992981,-1.5128782
CHEMBL439811,2.0063825,3.20316
CHEMBL2314431,13.658122,3.102033
CHEMBL177241,3.2914472,8.928671
CHEMBL412610,-1.6028539,3.8796384
CHEMBL1830811,12.670104,2.6888995
CHEMBL591523,12.597579,1.8007057
CHEMBL3402994,11.27628,14.362302
CHEMBL1830834,12.845153,1.4414521
CHEMBL583587,2.721128,1.3457325
CHEMBL3115513,11.856757,7.6899543
CHEMBL592758,4.5562534,3.44232
CHEMBL2441680,3.4364443,1.7609637
CHEMBL70378,11.076541,5.028885
CHEMBL1374545,2.5995378,1.7853559
CHEMBL2178449,2.4856055,6.299543
CHEMBL2425830,-1.2993915,-5.688513
CHEMBL194523,-2.5735059,8.069141
CHEMBL598070,16.315628,-2.4136577
CHEMBL2387536,-1.0873314,5.9882097
CHEMBL4173553,7.5964327,14.614113
CHEMBL4744593,7.556725,0.64388096
CHEMBL469340,-1.0677296,5.889588
CHEMBL3427399,6.1064715,11.509442
CHEMBL2206121,18.03034,3.3071547
CHEMBL3427414,6.2008433,11.629162
CHEMBL4568307,4.1328363,11.035648
CHEMBL3261200,12.788199,2.5070412
CHEMBL3235995,7.647395,1.9551876
CHEMBL6018174,13.290036,2.291869
CHEMBL1451176,2.3787038,6.7782264
CHEMBL3286727,5.567436,-0.6854212
CHEMBL3716221,5.4028697,6.2041583
CHEMBL1584449,3.4991527,5.1538115
CHEMBL2314725,13.232804,4.008629
CHEMBL233451,7.093226,8.314426
CHEMBL2115262,7.816996,8.280096
CHEMBL161443,19.783424,8.465109
CHEMBL1835820,9.466656,-1.1263433
CHEMBL4792125,13.882155,1.2419448
CHEMBL492115,2.5975273,5.0955377
CHEMBL4856029,12.310189,3.3276117
CHEMBL7187,14.387566,18.33826
CHEMBL3828293,0.3396576,3.5587554
CHEMBL1970493,7.8214808,2.428353
CHEMBL1650701,12.15205,2.014011
CHEMBL1507262,7.601879,0.50919425
CHEMBL2158362,5.662838,0.23772952
CHEMBL1082094,1.6336498,-5.455312
CHEMBL3335070,5.056198,-1.3643773
CHEMBL145768,2.5109303,4.1787305
CHEMBL2112310,1.0184706,-3.2318218
CHEMBL3819594,10.609296,4.771735
CHEMBL459523,5.6761293,4.254893
CHEMBL3818426,10.550986,4.6799216
CHEMBL4214449,12.4901085,1.6258891
CHEMBL1603147,20.175957,2.231384
CHEMBL2177263,-1.7944167,5.730253
CHEMBL51628,8.223929,0.95251864
CHEMBL2177260,-1.5590247,5.8352184
CHEMBL390152,7.5854244,-0.47587764
CHEMBL3335024,1.2971092,4.4382157
CHEMBL3763819,6.0400987,-1.1944264
CHEMBL3765293,5.992033,-1.2870247
CHEMBL3326710,-3.3618875,0.29273003
CHEMBL101286,-1.6152003,3.8728395
CHEMBL239046,12.965384,4.715682
CHEMBL1319229,2.6089,6.6456785
CHEMBL592042,5.2576456,6.1039
CHEMBL3326711,14.767447,13.446529
CHEMBL2334357,10.425668,9.958396
CHEMBL3322162,-3.413178,0.075918995
CHEMBL3326704,-3.3616138,0.29313678
CHEMBL3747774,-6.6516905,8.515428
CHEMBL3586586,8.887507,0.41452533
CHEMBL3417293,0.8276126,15.53367
CHEMBL365927,3.6032474,3.475346
CHEMBL141680,5.7810936,3.0032287
CHEMBL1419155,2.6179433,4.1376457
CHEMBL1098541,-1.3740675,19.041117
CHEMBL195020,7.768597,2.3423476
CHEMBL11185,3.1566627,3.894285
CHEMBL1630102,11.729848,-0.73601496
CHEMBL1581298,-1.4411061,3.9702578
CHEMBL32953,5.278616,-1.6717145
CHEMBL197251,11.542615,3.995423
CHEMBL3235990,7.535342,1.6544136
CHEMBL4472789,6.965602,-3.3541927
CHEMBL1602356,20.156372,2.1972213
CHEMBL1505071,4.4159937,2.3580985
CHEMBL461307,3.1927173,9.035122
CHEMBL461382,3.1936023,9.040499
CHEMBL91766,6.4187875,8.521656
CHEMBL1532491,7.103308,8.277662
CHEMBL1934673,6.5482364,7.7723436
CHEMBL1407021,4.1933956,5.364968
CHEMBL278471,7.4652653,-0.93953013
CHEMBL519241,6.073952,5.021469
CHEMBL1406911,13.021281,5.994668
CHEMBL258733,7.3220234,8.59937
CHEMBL416175,2.4624324,4.225709
CHEMBL1688897,8.810647,11.053153
CHEMBL2408088,24.32098,4.4307194
CHEMBL1258414,4.386655,2.945748
CHEMBL1440892,5.7298884,3.6821551
CHEMBL444181,12.725032,0.9807055
CHEMBL4647022,5.653313,3.8062735
CHEMBL4635225,5.3601394,3.1554766
CHEMBL1688896,8.869851,11.115826
CHEMBL2387248,4.4217615,-1.3925014
CHEMBL470016,-1.1113467,5.855096
CHEMBL4562582,2.412343,6.8611555
CHEMBL4556219,2.3645194,6.9286046
CHEMBL507574,3.2253728,9.009306
CHEMBL3824071,23.625746,3.191274
CHEMBL4558377,3.5243373,8.744562
CHEMBL3190775,7.792189,2.435533
CHEMBL4847100,12.132016,2.8813624
CHEMBL4861414,11.982572,2.938504
CHEMBL1390568,20.177015,2.2213356
CHEMBL1582229,6.5449944,4.57489
CHEMBL3120695,3.5979786,-1.7406701
CHEMBL3093991,3.0121698,1.1193782
CHEMBL4847976,-2.643893,5.3143253
CHEMBL4850004,-2.6376636,5.3185916
CHEMBL573755,2.745682,1.3903966
CHEMBL1398194,20.188185,2.2323182
CHEMBL575934,2.7492435,0.9562455
CHEMBL4873678,5.80665,20.596807
CHEMBL1530370,-1.5302211,3.9362838
CHEMBL4519129,2.518613,-9.590885
CHEMBL3759178,5.388581,3.856726
CHEMBL1349786,13.3483095,1.512179
CHEMBL1688906,8.704662,10.941444
CHEMBL75121,12.773753,4.5066514
CHEMBL470221,13.145313,1.161442
CHEMBL4862930,-1.4512691,5.961367
CHEMBL4877653,-1.4541553,5.9698915
CHEMBL1598157,6.396392,4.4718423
CHEMBL1370790,4.445533,3.2620387
CHEMBL5419378,11.689821,7.8760786
CHEMBL397932,6.397354,8.439937
CHEMBL4798301,13.80075,1.2925854
CHEMBL201199,6.569756,2.3528123
CHEMBL5771030,5.8251586,2.9988308
CHEMBL337029,-0.0016130346,10.800747
CHEMBL377318,2.07672,3.5775988
CHEMBL571058,6.206833,7.9376583
CHEMBL3822695,23.638683,3.2057111
CHEMBL3335028,5.0349708,-1.4234059
CHEMBL3335060,5.124006,-1.4000936
CHEMBL3335055,5.0106425,-1.4755383
CHEMBL430228,7.2752314,8.605556
CHEMBL212555,13.424694,1.9013168
CHEMBL274030,2.1429048,3.1289008
CHEMBL4162191,7.6189976,14.63277
CHEMBL259025,8.181736,0.85177463
CHEMBL1440032,13.659714,2.905749
CHEMBL1587369,6.348115,4.5143003
CHEMBL1835225,11.411338,4.8568964
CHEMBL3335062,1.3675162,3.5540423
CHEMBL2349222,2.9400094,-7.0005045
CHEMBL244619,12.675016,4.5592356
CHEMBL109085,2.008353,3.1971538
CHEMBL1320460,6.508524,4.6886096
CHEMBL243130,12.775237,4.5032463
CHEMBL413794,12.690465,4.5402107
CHEMBL3394543,2.9820535,4.5283914
CHEMBL242906,12.753778,4.53319
CHEMBL243311,12.706707,4.4884562
CHEMBL88443,6.3866878,8.580516
CHEMBL1957187,3.6369452,3.5170069
CHEMBL3322093,7.894299,0.22836877
CHEMBL3623666,15.963366,4.221363
CHEMBL4638187,7.2081923,7.783533
CHEMBL2177257,-1.4481789,5.949084
CHEMBL576259,6.149362,8.04418
CHEMBL4086016,23.292084,11.864041
CHEMBL2181552,-1.228937,5.878776
CHEMBL1957188,3.5959716,3.5331655
CHEMBL1830829,13.335103,1.4542155
CHEMBL1373593,11.801268,4.454486
CHEMBL3120684,4.516734,-1.7081089
CHEMBL2387228,4.0535054,-2.5134726
CHEMBL4780130,-4.0597334,-0.5676046
CHEMBL4863904,10.833461,3.6630692
CHEMBL18327,2.0979655,3.007747
CHEMBL1426078,-1.5647726,3.910605
CHEMBL5286270,5.9723825,8.285287
CHEMBL3094000,2.9762383,0.8189462
CHEMBL5171320,3.8332272,5.945298
CHEMBL4548338,16.121483,5.031615
CHEMBL5200407,8.523078,1.9215429
CHEMBL5176647,8.519911,1.9176477
CHEMBL1957172,7.8777637,0.29860792
CHEMBL2425849,13.418878,-6.883572
CHEMBL2387533,-1.0640299,5.9793053
CHEMBL4476238,5.1771035,-3.5836778
CHEMBL487049,6.628614,2.2515495
CHEMBL1512213,6.393058,4.651189
CHEMBL301410,10.40662,9.937298
CHEMBL1796807,12.28393,2.5939417
CHEMBL4293407,12.870626,9.43335
CHEMBL470199,-1.0831537,5.8429513
CHEMBL1610085,6.271336,4.9320326
CHEMBL1574794,4.2823515,5.6398196
CHEMBL3427393,6.0388637,11.442235
CHEMBL1765162,11.781162,5.0740013
CHEMBL5393927,5.601913,4.6914177
CHEMBL2425854,13.407622,-6.8924003
CHEMBL2385102,3.5546317,-1.7045505
CHEMBL3706904,4.389614,2.588918
CHEMBL1443086,13.300675,1.6213084
CHEMBL4531900,11.335817,-8.722691
CHEMBL4553878,5.182647,-3.603394
CHEMBL547869,6.498992,6.0920396
CHEMBL13357,11.80861,1.345277
CHEMBL2181541,-1.8336616,5.7080736
CHEMBL1459529,6.3959823,4.6656685
CHEMBL269090,14.387247,18.337574
CHEMBL1520346,11.023056,2.6984017
CHEMBL5561753,13.056917,5.8075385
CHEMBL3265280,6.004505,-8.37434
CHEMBL4279872,12.965766,9.5222645
CHEMBL274190,4.8867702,3.1697726
CHEMBL513209,13.176418,1.146539
CHEMBL4466943,11.93006,2.2072651
CHEMBL6043442,6.095246,3.3489556
CHEMBL1796134,13.307155,1.4222699
CHEMBL1542752,7.090244,3.8297002
CHEMBL91367,5.778625,-9.386249
CHEMBL1343011,10.4851,4.2366695
CHEMBL3360735,11.323684,5.0630217
CHEMBL1603267,12.978866,1.490481
CHEMBL1830824,12.357497,2.8704293
CHEMBL4543997,11.94047,2.1434095
CHEMBL4067585,23.291817,11.863522
CHEMBL4216733,-4.4901648,6.429107
CHEMBL3094012,2.558369,0.6252609
CHEMBL1934197,7.094396,1.5519056
CHEMBL2391476,1.5266484,15.687779
CHEMBL4077653,22.283314,-4.657105
CHEMBL4215298,-4.418679,6.373773
CHEMBL2425837,-1.2469923,-5.7396994
CHEMBL575486,2.525559,0.91119844
CHEMBL4210358,-4.427284,6.383038
CHEMBL3928866,1.5744021,-1.4612691
CHEMBL3962809,1.6195476,-1.4074361
CHEMBL4754135,3.6684918,3.437698
CHEMBL3908749,7.0285473,1.72766
CHEMBL4062286,7.2582707,1.9159563
CHEMBL4100677,12.3402195,3.3407876
CHEMBL3116214,8.047723,1.1463178
CHEMBL3586611,2.2841835,1.6766541
CHEMBL1522581,20.176432,2.2205312
CHEMBL4070303,23.291954,11.863857
CHEMBL3982686,1.625154,-1.4097593
CHEMBL4586124,3.782028,3.8101642
CHEMBL4160822,16.147463,4.980876
CHEMBL4098452,14.170197,1.8617351
CHEMBL2177264,-1.8256071,5.716794
CHEMBL3113647,11.417758,-0.22174196
CHEMBL4213170,3.8559077,-2.8434572
CHEMBL148561,8.200027,-0.50586504
CHEMBL3735711,11.302916,5.2069197
CHEMBL3805222,13.797975,1.2621096
CHEMBL3740335,12.013025,6.2383676
CHEMBL3120689,4.4403763,-1.7334273
CHEMBL3120678,4.5027657,-1.667886
CHEMBL4217736,3.9510417,-2.7294512
CHEMBL4215022,3.9856877,-2.6723204
CHEMBL2316108,13.035311,6.4103456
CHEMBL575737,2.9228842,1.1142136
CHEMBL4069655,11.107307,1.1337379
CHEMBL4161751,17.8401,12.8647175
CHEMBL4167524,4.701815,-0.63958615
CHEMBL4103223,2.3991132,4.2729235
CHEMBL4129173,3.86591,-2.8344247
CHEMBL4099822,3.3629444,5.664444
CHEMBL4105082,3.0126195,3.8417284
CHEMBL1480000,4.578406,3.3855267
CHEMBL1392868,12.905381,0.99649185
CHEMBL502746,6.579905,1.2004352
CHEMBL3115514,11.804101,7.7521067
CHEMBL4061479,5.246089,-1.016605
CHEMBL3109006,9.002344,-0.9159301
CHEMBL1324161,3.9616127,5.8877354
CHEMBL3427396,6.121281,11.518108
CHEMBL3586588,8.928899,0.43339756
CHEMBL1544136,11.089361,2.644002
CHEMBL3196338,12.305204,2.0181038
CHEMBL1321811,5.07362,3.0319793
CHEMBL2408081,24.336329,4.4464893
CHEMBL54909,7.624546,2.1068966
CHEMBL1377177,6.505011,4.5887475
CHEMBL4127202,15.302489,-0.756989
CHEMBL4465987,9.171893,-1.2561275
CHEMBL142923,2.0307221,3.1835334
CHEMBL1574512,10.862835,5.0902686
CHEMBL4483375,3.5356371,8.735082
CHEMBL488267,6.9156394,1.9305044
CHEMBL4063174,5.949994,-0.8475616
CHEMBL253551,7.531712,2.0390763
CHEMBL4550762,6.9333224,-3.3512888
CHEMBL575285,2.6549685,1.2785236
CHEMBL1608190,2.518759,3.449889
CHEMBL1410122,4.1740785,2.3223085
CHEMBL1431585,5.022523,3.4972389
CHEMBL1718931,7.185238,1.3758821
CHEMBL197138,0.17251907,10.626537
CHEMBL4080965,8.965919,-0.822865
CHEMBL1488551,11.768816,5.002226
CHEMBL1382890,2.6829035,5.147997
CHEMBL1502154,6.2378435,4.8656144
CHEMBL4564123,3.5674613,8.705295
CHEMBL1428368,20.174435,2.2163208
CHEMBL311624,7.8873215,0.4536207
CHEMBL1940737,1.7134917,3.432555
CHEMBL3586610,2.3420813,1.5452026
CHEMBL253489,11.693621,-0.35689548
CHEMBL1563538,7.955689,1.7859207
CHEMBL179591,3.2642965,8.974606
CHEMBL577614,2.7345319,1.2684789
CHEMBL1525295,6.0357904,4.851094
CHEMBL1387945,11.725456,4.428278
CHEMBL471247,-1.0556309,5.8210998
CHEMBL1525854,3.7534332,2.3510065
CHEMBL469976,13.385692,1.5218874
CHEMBL3359957,8.875003,11.118873
CHEMBL270672,3.9666474,3.7137768
CHEMBL145452,2.472796,4.18697
CHEMBL569640,6.174748,7.9014006
CHEMBL2387537,-1.0781664,6.001837
CHEMBL589396,4.614678,3.6222093
CHEMBL109018,1.9929044,3.195077
CHEMBL4870255,12.400068,2.848022
CHEMBL1522354,4.610582,3.11376
CHEMBL2425831,-1.3272705,-5.6597643
CHEMBL76959,7.5657997,2.4843986
CHEMBL274746,2.4799867,4.1886983
CHEMBL1393700,3.182053,5.256917
CHEMBL4784089,4.0238047,-2.5893114
CHEMBL297923,10.420911,9.952232
CHEMBL3735436,11.447963,5.092881
CHEMBL4215743,11.146963,4.5374985
CHEMBL3786231,11.837402,7.689231
CHEMBL4792307,4.0341425,-2.5757165
CHEMBL4760803,-3.9801948,-0.487865
CHEMBL3735661,11.389275,5.1998186
CHEMBL3827220,15.759044,4.0331736
CHEMBL4447913,16.094362,5.21171
CHEMBL2207074,4.1984377,2.9537818
CHEMBL141326,2.9395404,1.2691597
CHEMBL2178990,2.397046,2.5108747
CHEMBL3959682,4.173467,2.7416492
CHEMBL3394542,3.1669178,4.1314087
CHEMBL1255659,8.502426,-0.9143393
CHEMBL3957916,5.166102,9.668079
CHEMBL484769,11.055743,1.1564128
CHEMBL4445352,15.824976,2.1806426
CHEMBL2425834,-1.2346679,-5.7500644
CHEMBL206759,4.637094,1.4955648
CHEMBL4174883,16.129599,5.0018697
CHEMBL2206129,18.002178,3.2993264
CHEMBL161371,19.776903,8.459146
CHEMBL4102241,22.387112,-4.767767
CHEMBL3087908,13.64386,3.147106
CHEMBL4091054,4.899697,-0.7987994
CHEMBL3193444,13.52989,1.3649124
CHEMBL3092188,11.182872,14.45517
CHEMBL3427405,6.13423,11.538783
CHEMBL3427398,6.062668,11.457579
CHEMBL334946,0.014567372,10.784476
CHEMBL4087245,8.466018,-7.739194
CHEMBL4591085,11.309143,-8.753222
CHEMBL4288960,12.874244,9.435698
CHEMBL445184,12.946231,1.111247
CHEMBL1938472,6.360506,2.0691
CHEMBL4455899,5.2343283,6.755521
CHEMBL2047529,0.33447745,3.5535383
CHEMBL4071144,11.587649,4.3633866
CHEMBL4463247,13.002017,2.3354013
CHEMBL4784235,3.5873268,0.818799
CHEMBL3403704,-5.5321693,12.189249
CHEMBL1484327,11.621426,4.4578104
CHEMBL4799424,3.627329,3.4615462
CHEMBL3403692,-5.5205226,12.201047
CHEMBL573693,6.204782,7.974003
CHEMBL5397716,6.262134,-2.1294172
CHEMBL271709,12.974302,4.7233524
CHEMBL3286949,8.488417,0.6619374
CHEMBL3335025,1.2204931,3.6732416
CHEMBL3335064,5.154895,-1.3313011
CHEMBL574038,7.6757,2.1572669
CHEMBL1080949,1.6342695,-5.455381
CHEMBL4460538,7.2472963,-3.1880252
CHEMBL5405024,6.4553604,7.5960994
CHEMBL1077922,1.6379251,-5.4503865
CHEMBL1835230,11.140901,4.913679
CHEMBL1098542,-1.3758743,19.039255
CHEMBL4761025,14.031928,1.137481
CHEMBL5171038,8.545871,1.898939
CHEMBL3264000,11.371598,14.274557
CHEMBL3545709,1.5063475,4.3068385
CHEMBL1337320,2.6130314,5.183112
CHEMBL5570372,8.585827,0.71838593
CHEMBL4761017,14.022601,1.1679701
CHEMBL3261203,12.795625,2.6924834
CHEMBL515454,10.5328,0.071747266
CHEMBL4863350,-2.6415932,5.314668
CHEMBL4850969,-1.7756288,5.7382197
CHEMBL574860,2.5208213,1.2343577
CHEMBL1378353,12.696566,1.1914186
CHEMBL1892379,5.138853,-1.3643422
CHEMBL4872368,11.847284,3.093926
CHEMBL4871041,-1.0853294,8.290639
CHEMBL4875945,3.2874832,2.1283712
CHEMBL573988,2.4957943,1.0392376
CHEMBL356714,2.0209854,3.2052867
CHEMBL2322278,3.8595288,6.741587
CHEMBL4483602,12.923125,1.830417
CHEMBL1347715,3.8882368,3.439965
CHEMBL1520131,11.282248,3.152373
CHEMBL3920525,9.5269985,-1.9539863
CHEMBL505327,-1.0768389,5.8745327
CHEMBL88855,6.3939624,8.574781
CHEMBL3785474,11.854296,7.6758847
CHEMBL4439360,12.162285,2.5851994
CHEMBL224649,7.713038,-0.63056326
CHEMBL5169638,20.286877,-7.2727795
CHEMBL4550005,11.939509,2.2576144
CHEMBL4210550,10.399931,9.930634
CHEMBL2425828,-1.2983564,-5.6894555
CHEMBL1651089,7.142384,1.331194
CHEMBL1392611,4.2244163,5.43857
CHEMBL2425836,-1.2688686,-5.7173843
CHEMBL3586613,8.532816,0.29209587
CHEMBL264936,7.2143097,8.588216
CHEMBL4796142,15.867203,4.3914685
CHEMBL511304,-1.1555451,5.865623
CHEMBL1372307,10.42889,4.2470226
CHEMBL4167588,10.766105,4.802804
CHEMBL3940526,1.6211133,-1.4013637
CHEMBL1416373,3.5578458,5.1562476
CHEMBL2441683,3.3890436,1.8162644
CHEMBL4856823,5.643881,20.772112
CHEMBL4854105,-1.062841,8.321805
CHEMBL3087901,13.734779,3.1328313
CHEMBL3086064,11.00749,14.608009
CHEMBL4861156,-1.079067,8.305086
CHEMBL575732,2.8906987,0.9497243
CHEMBL1830810,11.864426,1.6649859
CHEMBL584377,2.7596295,1.1387211
CHEMBL574191,2.6982694,1.3842251
CHEMBL1467623,2.4918077,6.284328
CHEMBL4783964,3.6163342,0.77933985
CHEMBL4851243,5.6106367,20.805723
CHEMBL3403689,-5.5206065,12.201114
CHEMBL4875883,5.864736,20.5352
CHEMBL3403709,-5.5262923,12.19418
CHEMBL1688912,8.742735,10.976168
CHEMBL1346518,12.945751,0.7661865
CHEMBL574419,2.7668953,1.3740208
CHEMBL4208961,3.1402485,1.9901977
CHEMBL577175,2.9839897,1.1788065
CHEMBL3410708,13.263531,2.6104498
CHEMBL3586600,2.5824888,1.6226887
CHEMBL3586597,8.906427,0.41412303
CHEMBL3086072,11.010072,14.604123
CHEMBL3359954,8.870291,11.116195
CHEMBL1544947,11.2859955,3.1254363
CHEMBL453805,7.0957346,1.6935667
CHEMBL5403469,5.6418033,4.6353846
CHEMBL205009,6.374965,6.029863
CHEMBL333658,7.6149387,-1.0079161
CHEMBL4747566,5.468846,3.910088
CHEMBL4646157,-0.8942598,5.6356797
CHEMBL1543615,12.987693,3.4494483
CHEMBL4450711,5.873378,-0.10579309
CHEMBL3586593,9.231785,0.61425173
CHEMBL122427,8.165341,-0.49768996
CHEMBL1688918,8.618052,10.865015
CHEMBL203519,6.3108826,6.0278516
CHEMBL312466,7.528992,2.5192127
CHEMBL2171900,2.5640426,6.629903
CHEMBL1083005,3.2718704,8.9673395
CHEMBL2178444,2.4782693,6.3126173
CHEMBL2206126,18.021711,3.3024487
CHEMBL4537471,11.886187,2.3039527
CHEMBL4092434,22.297207,-4.6706195
CHEMBL4075969,22.39186,-4.773212
CHEMBL4065539,22.386322,-4.767078
CHEMBL2205573,17.975454,3.281103
CHEMBL488072,4.258812,5.445522
CHEMBL4079516,10.892142,5.310027
CHEMBL478193,1.8142794,3.4046931
CHEMBL2425840,-1.2414193,-5.744951
CHEMBL3959541,13.523443,0.94604224
CHEMBL3623667,15.923169,4.1844115
CHEMBL4072941,3.180728,5.5247273
CHEMBL4205764,3.1783946,1.9321917
CHEMBL4210383,12.486914,1.5999846
CHEMBL2177811,2.3474195,3.6602643
CHEMBL2177808,2.336059,3.6818073
CHEMBL2178455,2.4818943,6.3027573
CHEMBL2158006,5.646735,0.265806
CHEMBL5426265,15.6870165,2.166288
CHEMBL302011,7.742123,2.3724945
CHEMBL2158363,5.6364536,0.28397682
CHEMBL2178453,2.5190778,6.6273937
CHEMBL3770126,11.60574,4.180387
CHEMBL4205833,11.117749,4.5235095
CHEMBL4097394,8.470586,-7.7425475
CHEMBL4089817,14.137512,1.8930106
CHEMBL2048091,12.976263,6.044489
CHEMBL3814334,11.166627,2.3708732
CHEMBL4093222,6.116241,7.147576
CHEMBL4159640,4.6575255,-0.5976831
CHEMBL4075821,6.0485153,7.2172008
CHEMBL4642136,15.326979,1.7905838
CHEMBL4636030,15.385084,1.8306078
CHEMBL2408089,24.317007,4.4271655
CHEMBL4634695,15.39138,1.8352171
CHEMBL3264731,7.239601,8.486684
CHEMBL3094033,2.7047894,0.7759994
CHEMBL3416552,4.049667,4.213339
CHEMBL573986,2.689939,1.4477524
CHEMBL380717,6.304737,6.1898527
CHEMBL3427400,6.1531363,11.560987
CHEMBL3582270,14.018818,2.6458364
CHEMBL3360632,4.016277,12.0572405
CHEMBL3804918,10.919106,2.4451523
CHEMBL308819,7.872285,0.29721254
CHEMBL4863083,10.832785,3.6413414
CHEMBL4845700,10.832506,3.6576395
CHEMBL4175759,8.160837,0.33163446
CHEMBL3417300,0.83641183,15.544275
CHEMBL355539,4.2272925,2.776562
CHEMBL3261209,12.645147,1.4295619
CHEMBL600017,15.955732,-2.3710508
CHEMBL3976058,6.998802,1.7569112
CHEMBL2402696,-1.5978428,3.8893433
CHEMBL3953745,1.6552187,-1.3752866
CHEMBL3086067,10.959536,14.646622
CHEMBL3360634,4.0037584,12.040003
CHEMBL316148,11.842905,1.3922619
CHEMBL4758084,16.410652,4.9339914
CHEMBL509131,13.879718,2.3393745
CHEMBL509670,3.208462,9.025695
CHEMBL3120165,4.5567684,-1.6969848
CHEMBL205637,4.0500827,2.731073
CHEMBL5202811,5.652369,6.3273582
CHEMBL4064323,5.6415024,6.2909217
CHEMBL3899683,1.6162735,-1.4294697
CHEMBL4060572,6.442258,8.626161
CHEMBL4526845,10.578433,4.6228485
CHEMBL3417307,0.7980735,15.509939
CHEMBL3928695,3.6020527,3.4435968
CHEMBL3335072,5.1412764,-1.4167907
CHEMBL4798868,11.696924,4.477648
CHEMBL3297871,12.839471,1.588303
CHEMBL3746269,-6.6346116,8.498764
CHEMBL4848104,15.891647,4.4444246
CHEMBL3417309,0.7623788,15.482614
CHEMBL3417312,0.72960234,15.449315
CHEMBL3601439,5.6775036,4.225081
CHEMBL3746215,-6.61356,8.478894
CHEMBL4746114,13.954361,1.1845126
CHEMBL3629475,15.664498,0.3225375
CHEMBL3612307,2.6516793,5.22443
CHEMBL3410729,13.2996025,2.664273
CHEMBL3427397,6.1249037,11.527473
CHEMBL3427404,6.167615,11.578963
CHEMBL4758314,7.206183,7.790732
CHEMBL2387255,4.4203763,-1.359654
CHEMBL4470726,5.8856316,-0.13752091
CHEMBL3417296,0.83663154,15.546995
CHEMBL4451890,11.33867,-8.721477
CHEMBL494800,12.679059,0.99294126
CHEMBL5279622,13.350924,2.612037
CHEMBL3425530,6.028318,11.433425
CHEMBL3094132,2.3603532,1.0633229
CHEMBL4161244,17.840445,12.865045
CHEMBL3139148,2.384259,1.0814592
CHEMBL4637509,15.422298,1.8855728
CHEMBL4450045,6.9576845,-3.3597543
CHEMBL3356690,6.957027,7.117042
CHEMBL92373,5.7940755,-8.826486
CHEMBL5203645,8.094117,1.5723165
CHEMBL5176175,11.616184,3.9219668
CHEMBL3764166,5.979656,-1.2990031
CHEMBL4061169,8.508529,-7.7785506
CHEMBL3094021,8.897529,0.37689576
CHEMBL1830793,12.335899,1.973271
CHEMBL3121863,7.351982,0.7926381
CHEMBL3968204,10.97668,2.4678679
CHEMBL3410725,13.312764,2.644309
CHEMBL3265282,5.55364,4.0962605
CHEMBL3121796,10.760501,0.48959333
CHEMBL2381401,11.9453,2.3626723
CHEMBL3427386,6.066184,11.451732
CHEMBL3417302,0.83741134,15.546818
CHEMBL3417306,0.7793148,15.498114
CHEMBL3410721,13.299435,2.6886482
CHEMBL2178448,2.4855297,6.310817
CHEMBL3094006,2.9117477,0.72300047
CHEMBL3094028,2.74895,0.88745236
CHEMBL2322281,3.874212,6.7769094
CHEMBL592524,4.5031395,3.34519
CHEMBL207739,11.796109,1.3431599
